Ind_Ext,Force_Ext
-1.21e-05,9.79e-13
-1.2e-05,2.56e-12
-1.2e-05,3.89e-12
-1.2e-05,4.43e-12
-1.2e-05,3.73e-12
-1.2e-05,3.35e-12
-1.2e-05,3.37e-12
-1.2e-05,3.19e-12
-1.2e-05,4.48e-12
-1.2e-05,4.11e-12
-1.2e-05,3.58e-12
-1.2e-05,2.42e-12
-1.2e-05,2.95e-12
-1.19e-05,3.75e-12
-1.19e-05,3.43e-12
-1.19e-05,2.28e-12
-1.19e-05,2.11e-12
-1.19e-05,2.69e-12
-1.19e-05,2.63e-12
-1.19e-05,2.01e-12
-1.19e-05,1.98e-12
-1.19e-05,1.95e-12
-1.19e-05,2.12e-12
-1.19e-05,2.02e-12
-1.18e-05,1.57e-12
-1.18e-05,9.6e-13
-1.18e-05,2.02e-12
-1.18e-05,1.35e-12
-1.18e-05,1.05e-12
-1.18e-05,1.05e-12
-1.18e-05,1.37e-12
-1.18e-05,5.53e-13
-1.18e-05,-3.38e-13
-1.18e-05,6.5e-13
-1.17e-05,3.71e-13
-1.17e-05,3.48e-13
-1.17e-05,-2.62e-13
-1.17e-05,1.78e-12
-1.17e-05,5.92e-13
-1.17e-05,8.96e-13
-1.17e-05,1.41e-12
-1.17e-05,2.52e-13
-1.17e-05,-2.74e-13
-1.17e-05,-4.87e-13
-1.16e-05,-1.26e-13
-1.16e-05,-6.19e-13
-1.16e-05,-1.04e-12
-1.16e-05,-4.49e-13
-1.16e-05,-9.21e-13
-1.16e-05,-2.39e-13
-1.16e-05,-1.19e-12
-1.16e-05,-3.63e-13
-1.16e-05,-5.03e-13
-1.16e-05,-1.35e-12
-1.15e-05,-8.12e-13
-1.15e-05,-1.46e-12
-1.15e-05,-1.2e-12
-1.15e-05,-1.65e-12
-1.15e-05,-1.12e-12
-1.15e-05,-1.13e-12
-1.15e-05,-2.37e-12
-1.15e-05,-2.02e-12
-1.15e-05,-2.5e-12
-1.14e-05,-1.74e-12
-1.14e-05,-2.45e-12
-1.14e-05,-2.55e-12
-1.14e-05,-2.15e-12
-1.14e-05,-2.85e-12
-1.14e-05,-2.79e-12
-1.14e-05,-2.77e-12
-1.14e-05,-3.29e-12
-1.14e-05,-2.57e-12
-1.13e-05,-2.3e-12
-1.13e-05,-3.8e-12
-1.13e-05,-3.99e-12
-1.13e-05,-3.61e-12
-1.13e-05,-4.39e-12
-1.13e-05,-4.23e-12
-1.13e-05,-5.35e-12
-1.13e-05,-4.85e-12
-1.13e-05,-6e-12
-1.12e-05,-5.92e-12
-1.12e-05,-7.02e-12
-1.12e-05,-7.76e-12
-1.12e-05,-6.21e-12
-1.12e-05,-7.62e-12
-1.12e-05,-7.26e-12
-1.12e-05,-8e-12
-1.12e-05,-7.98e-12
-1.11e-05,-8.42e-12
-1.11e-05,-8.38e-12
-1.11e-05,-8.31e-12
-1.11e-05,-9.26e-12
-1.11e-05,-8.76e-12
-1.11e-05,-9.54e-12
-1.11e-05,-8.12e-12
-1.11e-05,-8.6e-12
-1.1e-05,-9.19e-12
