Ind_Ext,Force_Ext
-9.53e-06,-5.7e-12
-9.51e-06,-5.18e-12
-9.49e-06,-7.28e-12
-9.47e-06,-7.2e-12
-9.46e-06,-8.1e-12
-9.44e-06,-7.61e-12
-9.42e-06,-8.22e-12
-9.4e-06,-9.53e-12
-9.39e-06,-9.84e-12
-9.37e-06,-1.12e-11
-9.35e-06,-1.04e-11
-9.33e-06,-1.23e-11
-9.31e-06,-1.18e-11
-9.3e-06,-1.2e-11
-9.28e-06,-1.38e-11
-9.26e-06,-1.31e-11
-9.24e-06,-1.51e-11
-9.22e-06,-1.46e-11
-9.21e-06,-1.66e-11
-9.19e-06,-1.64e-11
-9.17e-06,-1.67e-11
-9.15e-06,-1.79e-11
-9.13e-06,-1.81e-11
-9.11e-06,-1.96e-11
-9.1e-06,-1.97e-11
-9.08e-06,-2.14e-11
-9.06e-06,-2.16e-11
-9.04e-06,-2.15e-11
-9.02e-06,-2.25e-11
-9e-06,-2.22e-11
-8.98e-06,-2.37e-11
-8.97e-06,-2.27e-11
-8.95e-06,-2.4e-11
-8.93e-06,-2.23e-11
-8.91e-06,-2.37e-11
-8.89e-06,-2.41e-11
-8.87e-06,-2.41e-11
-8.85e-06,-2.45e-11
-8.83e-06,-2.45e-11
-8.81e-06,-2.56e-11
-8.8e-06,-2.46e-11
-8.78e-06,-2.6e-11
-8.76e-06,-2.55e-11
-8.74e-06,-2.61e-11
-8.72e-06,-2.62e-11
-8.7e-06,-2.68e-11
-8.68e-06,-2.72e-11
-8.66e-06,-2.68e-11
-8.64e-06,-2.79e-11
-8.62e-06,-2.65e-11
-8.6e-06,-2.75e-11
-8.58e-06,-2.82e-11
-8.56e-06,-2.96e-11
-8.55e-06,-2.92e-11
-8.53e-06,-2.87e-11
-8.51e-06,-2.97e-11
-8.49e-06,-2.86e-11
-8.47e-06,-2.88e-11
-8.45e-06,-2.81e-11
-8.43e-06,-2.93e-11
-8.41e-06,-2.94e-11
-8.39e-06,-2.89e-11
-8.37e-06,-2.98e-11
-8.35e-06,-2.99e-11
-8.33e-06,-3.09e-11
-8.31e-06,-2.99e-11
-8.29e-06,-3.11e-11
-8.27e-06,-3.06e-11
-8.25e-06,-3.14e-11
-8.23e-06,-3.21e-11
-8.21e-06,-3.14e-11
-8.19e-06,-3.09e-11
-8.17e-06,-3.12e-11
-8.15e-06,-3.03e-11
-8.13e-06,-3.01e-11
-8.11e-06,-3.04e-11
-8.09e-06,-3.15e-11
-8.07e-06,-3.15e-11
-8.05e-06,-3.14e-11
-8.03e-06,-3.13e-11
-8.01e-06,-3.24e-11
-7.99e-06,-3.15e-11
-7.97e-06,-3.32e-11
-7.95e-06,-3.22e-11
-7.93e-06,-3.27e-11
-7.91e-06,-3.22e-11
-7.89e-06,-3.18e-11
-7.87e-06,-3.27e-11
-7.85e-06,-3.13e-11
-7.83e-06,-3.31e-11
-7.81e-06,-3.24e-11
-7.79e-06,-3.28e-11
-7.77e-06,-3.27e-11
-7.74e-06,-3.16e-11
-7.72e-06,-3.32e-11
-7.7e-06,-3.28e-11
-7.68e-06,-3.28e-11
-7.66e-06,-3.28e-11
-7.64e-06,-3.38e-11
-7.62e-06,-3.27e-11
-7.6e-06,-3.27e-11
-7.58e-06,-3.45e-11
-7.56e-06,-3.35e-11
-7.54e-06,-3.36e-11
-7.52e-06,-3.33e-11
-7.5e-06,-3.34e-11
-7.48e-06,-3.34e-11
-7.46e-06,-3.34e-11
-7.44e-06,-3.25e-11
-7.41e-06,-3.23e-11
-7.39e-06,-3.23e-11
-7.37e-06,-3.13e-11
-7.35e-06,-3.18e-11
-7.33e-06,-3.23e-11
-7.31e-06,-3.2e-11
-7.29e-06,-3.25e-11
-7.27e-06,-3.14e-11
-7.25e-06,-3.19e-11
-7.23e-06,-3.06e-11
-7.21e-06,-3.15e-11
-7.18e-06,-3.05e-11
-7.16e-06,-3.14e-11
-7.14e-06,-3.26e-11
-7.12e-06,-2.98e-11
-7.1e-06,-3.02e-11
-7.08e-06,-2.88e-11
-7.06e-06,-3.06e-11
-7.04e-06,-2.82e-11
-7.02e-06,-2.9e-11
-7e-06,-2.81e-11
-6.97e-06,-2.87e-11
-6.95e-06,-2.83e-11
-6.93e-06,-2.79e-11
-6.91e-06,-2.85e-11
-6.89e-06,-2.72e-11
-6.87e-06,-2.66e-11
-6.85e-06,-2.57e-11
-6.83e-06,-2.54e-11
-6.8e-06,-2.42e-11
-6.78e-06,-2.34e-11
-6.76e-06,-2.43e-11
-6.74e-06,-2.23e-11
-6.72e-06,-2.38e-11
-6.7e-06,-2.17e-11
-6.68e-06,-2.18e-11
-6.66e-06,-2.11e-11
-6.63e-06,-1.96e-11
-6.61e-06,-2.03e-11
-6.59e-06,-1.95e-11
-6.57e-06,-1.9e-11
-6.55e-06,-1.75e-11
-6.53e-06,-1.78e-11
-6.51e-06,-1.58e-11
-6.48e-06,-1.55e-11
-6.46e-06,-1.43e-11
-6.44e-06,-1.31e-11
-6.42e-06,-1.18e-11
-6.4e-06,-1.14e-11
-6.38e-06,-1.09e-11
-6.36e-06,-1.01e-11
-6.33e-06,-1.06e-11
-6.31e-06,-9.44e-12
-6.29e-06,-7.14e-12
-6.27e-06,-7.06e-12
-6.25e-06,-6e-12
-6.23e-06,-6.3e-12
-6.2e-06,-4.68e-12
-6.18e-06,-3.97e-12
-6.16e-06,-3.03e-12
-6.14e-06,-2.33e-12
-6.12e-06,-1.39e-12
-6.1e-06,8.53e-13
-6.07e-06,6.21e-13
-6.05e-06,1.75e-12
-6.03e-06,2.17e-12
-6.01e-06,3.71e-12
-5.99e-06,4.46e-12
-5.97e-06,4.33e-12
-5.94e-06,6.52e-12
-5.92e-06,6.49e-12
-5.9e-06,8.75e-12
-5.88e-06,9.22e-12
-5.86e-06,9.19e-12
-5.84e-06,1.08e-11
-5.81e-06,1.18e-11
-5.79e-06,1.27e-11
-5.77e-06,1.26e-11
-5.75e-06,1.42e-11
-5.73e-06,1.63e-11
-5.7e-06,1.8e-11
-5.68e-06,1.82e-11
-5.66e-06,1.86e-11
-5.64e-06,2.13e-11
-5.62e-06,2.04e-11
-5.59e-06,2.2e-11
-5.57e-06,2.27e-11
-5.55e-06,2.38e-11
-5.53e-06,2.44e-11
-5.51e-06,2.5e-11
-5.48e-06,2.63e-11
-5.46e-06,2.72e-11
-5.44e-06,2.85e-11
-5.42e-06,2.74e-11
-5.4e-06,3e-11
-5.37e-06,2.97e-11
-5.35e-06,3.09e-11
-5.33e-06,3.17e-11
-5.31e-06,3.23e-11
-5.29e-06,3.33e-11
-5.26e-06,3.49e-11
-5.24e-06,3.65e-11
-5.22e-06,3.67e-11
-5.2e-06,3.78e-11
-5.18e-06,3.87e-11
-5.15e-06,3.94e-11
-5.13e-06,4.01e-11
-5.11e-06,4.15e-11
-5.09e-06,4.24e-11
-5.07e-06,4.21e-11
-5.04e-06,4.46e-11
-5.02e-06,4.42e-11
-5e-06,4.51e-11
-4.98e-06,4.54e-11
-4.96e-06,4.48e-11
-4.93e-06,4.56e-11
-4.91e-06,4.64e-11
-4.89e-06,4.8e-11
-4.87e-06,4.73e-11
-4.84e-06,4.84e-11
-4.82e-06,4.86e-11
-4.8e-06,5.08e-11
-4.78e-06,5.16e-11
-4.76e-06,5.21e-11
-4.73e-06,5.26e-11
-4.71e-06,5.14e-11
-4.69e-06,5.38e-11
-4.67e-06,5.38e-11
-4.64e-06,5.53e-11
-4.62e-06,5.51e-11
-4.6e-06,5.66e-11
-4.58e-06,5.71e-11
-4.56e-06,5.7e-11
-4.53e-06,5.8e-11
-4.51e-06,5.82e-11
-4.49e-06,5.91e-11
-4.47e-06,5.98e-11
-4.44e-06,6.01e-11
-4.42e-06,6.09e-11
-4.4e-06,6.23e-11
-4.38e-06,6.25e-11
-4.36e-06,6.29e-11
-4.33e-06,6.37e-11
-4.31e-06,6.37e-11
-4.29e-06,6.47e-11
-4.27e-06,6.39e-11
-4.24e-06,6.4e-11
-4.22e-06,6.51e-11
-4.2e-06,6.55e-11
-4.18e-06,6.69e-11
-4.15e-06,6.48e-11
-4.13e-06,6.7e-11
-4.11e-06,6.71e-11
-4.09e-06,6.89e-11
-4.07e-06,6.91e-11
-4.04e-06,6.84e-11
-4.02e-06,7.02e-11
-4e-06,6.91e-11
-3.98e-06,7.06e-11
-3.95e-06,6.94e-11
-3.93e-06,7.2e-11
-3.91e-06,7.27e-11
-3.89e-06,7.31e-11
-3.86e-06,7.35e-11
-3.84e-06,7.35e-11
-3.82e-06,7.45e-11
-3.8e-06,7.37e-11
-3.77e-06,7.58e-11
-3.75e-06,7.64e-11
-3.73e-06,7.55e-11
-3.71e-06,7.63e-11
-3.69e-06,7.74e-11
-3.66e-06,7.87e-11
-3.64e-06,7.8e-11
-3.62e-06,8.04e-11
-3.6e-06,8.07e-11
-3.57e-06,8.35e-11
-3.55e-06,8.43e-11
-3.53e-06,8.57e-11
-3.51e-06,8.85e-11
-3.48e-06,8.98e-11
-3.46e-06,9.18e-11
-3.44e-06,9.34e-11
-3.42e-06,9.78e-11
-3.4e-06,1e-10
-3.37e-06,1.01e-10
-3.35e-06,1.05e-10
-3.33e-06,1.06e-10
-3.31e-06,1.1e-10
-3.28e-06,1.12e-10
-3.26e-06,1.18e-10
-3.24e-06,1.23e-10
-3.22e-06,1.29e-10
-3.19e-06,1.34e-10
-3.17e-06,1.44e-10
-3.15e-06,1.6e-10
-3.13e-06,1.73e-10
-3.11e-06,1.94e-10
-3.09e-06,2.16e-10
-3.06e-06,2.41e-10
-3.04e-06,2.65e-10
-3.02e-06,2.89e-10
-3e-06,3.15e-10
-2.98e-06,3.39e-10
-2.96e-06,3.67e-10
-2.94e-06,3.91e-10
-2.91e-06,4.15e-10
-2.89e-06,4.38e-10
-2.87e-06,4.63e-10
-2.85e-06,4.89e-10
-2.83e-06,5.14e-10
-2.81e-06,5.4e-10
-2.79e-06,5.64e-10
-2.76e-06,5.9e-10
-2.74e-06,6.12e-10
-2.72e-06,6.37e-10
-2.7e-06,6.63e-10
-2.68e-06,6.88e-10
-2.66e-06,7.14e-10
-2.63e-06,7.4e-10
-2.61e-06,7.66e-10
-2.59e-06,7.9e-10
-2.57e-06,8.17e-10
-2.55e-06,8.43e-10
-2.53e-06,8.66e-10
-2.51e-06,8.9e-10
-2.48e-06,9.15e-10
-2.46e-06,9.41e-10
-2.44e-06,9.62e-10
-2.42e-06,9.86e-10
-2.4e-06,1e-09
-2.38e-06,1.03e-09
-2.36e-06,1.05e-09
-2.33e-06,1.08e-09
-2.31e-06,1.1e-09
-2.29e-06,1.13e-09
-2.27e-06,1.15e-09
-2.25e-06,1.18e-09
-2.23e-06,1.21e-09
-2.21e-06,1.24e-09
-2.18e-06,1.27e-09
-2.16e-06,1.31e-09
-2.14e-06,1.34e-09
-2.12e-06,1.38e-09
-2.1e-06,1.42e-09
-2.08e-06,1.45e-09
-2.06e-06,1.49e-09
-2.04e-06,1.53e-09
-2.02e-06,1.57e-09
-2e-06,1.6e-09
-1.97e-06,1.64e-09
-1.95e-06,1.68e-09
-1.93e-06,1.71e-09
-1.91e-06,1.75e-09
-1.89e-06,1.78e-09
-1.87e-06,1.81e-09
-1.85e-06,1.85e-09
-1.83e-06,1.88e-09
-1.81e-06,1.92e-09
-1.79e-06,1.95e-09
-1.76e-06,1.99e-09
-1.74e-06,2.02e-09
-1.72e-06,2.06e-09
-1.7e-06,2.09e-09
-1.68e-06,2.13e-09
-1.66e-06,2.16e-09
-1.64e-06,2.2e-09
-1.62e-06,2.23e-09
-1.6e-06,2.26e-09
-1.58e-06,2.3e-09
-1.55e-06,2.33e-09
-1.53e-06,2.37e-09
-1.51e-06,2.4e-09
-1.49e-06,2.43e-09
-1.47e-06,2.46e-09
-1.45e-06,2.5e-09
-1.43e-06,2.53e-09
-1.41e-06,2.57e-09
-1.39e-06,2.6e-09
-1.37e-06,2.64e-09
-1.35e-06,2.67e-09
-1.32e-06,2.7e-09
-1.3e-06,2.74e-09
-1.28e-06,2.77e-09
-1.26e-06,2.8e-09
-1.24e-06,2.84e-09
-1.22e-06,2.87e-09
-1.2e-06,2.9e-09
-1.18e-06,2.93e-09
-1.16e-06,2.97e-09
-1.14e-06,3e-09
-1.12e-06,3.03e-09
-1.1e-06,3.06e-09
-1.07e-06,3.09e-09
-1.05e-06,3.12e-09
-1.03e-06,3.15e-09
-1.01e-06,3.18e-09
-9.91e-07,3.21e-09
-9.7e-07,3.24e-09
-9.49e-07,3.27e-09
-9.28e-07,3.3e-09
-9.07e-07,3.33e-09
-8.86e-07,3.36e-09
-8.65e-07,3.39e-09
-8.44e-07,3.41e-09
-8.23e-07,3.44e-09
-8.02e-07,3.47e-09
-7.81e-07,3.5e-09
-7.6e-07,3.52e-09
-7.39e-07,3.55e-09
-7.18e-07,3.58e-09
-6.96e-07,3.61e-09
-6.75e-07,3.64e-09
-6.54e-07,3.67e-09
-6.33e-07,3.69e-09
-6.12e-07,3.72e-09
-5.9e-07,3.75e-09
-5.69e-07,3.78e-09
-5.48e-07,3.8e-09
-5.26e-07,3.83e-09
-5.05e-07,3.86e-09
-4.84e-07,3.89e-09
-4.63e-07,3.91e-09
-4.41e-07,3.94e-09
-4.2e-07,3.97e-09
-3.98e-07,4e-09
