Ind_Ext,Force_Ext
-1.2e-05,8.89e-13
-1.2e-05,4.87e-12
-1.2e-05,4.53e-12
-1.2e-05,5.05e-12
-1.2e-05,5.61e-12
-1.2e-05,5.63e-12
-1.2e-05,6.14e-12
-1.2e-05,5.73e-12
-1.2e-05,6.28e-12
-1.2e-05,7.4e-12
-1.2e-05,7.43e-12
-1.19e-05,8.92e-12
-1.19e-05,9.25e-12
-1.19e-05,1.01e-11
-1.19e-05,9.82e-12
-1.19e-05,1.08e-11
-1.19e-05,1.16e-11
-1.19e-05,1.16e-11
-1.19e-05,1.16e-11
-1.19e-05,1.16e-11
-1.19e-05,1.26e-11
-1.19e-05,1.23e-11
-1.18e-05,1.39e-11
-1.18e-05,1.34e-11
-1.18e-05,1.47e-11
-1.18e-05,1.55e-11
-1.18e-05,1.52e-11
-1.18e-05,1.61e-11
-1.18e-05,1.64e-11
-1.18e-05,1.69e-11
-1.18e-05,1.66e-11
-1.18e-05,1.81e-11
-1.17e-05,1.83e-11
-1.17e-05,1.83e-11
-1.17e-05,1.79e-11
-1.17e-05,1.86e-11
-1.17e-05,1.95e-11
-1.17e-05,1.97e-11
-1.17e-05,1.89e-11
-1.17e-05,1.94e-11
-1.17e-05,1.97e-11
-1.17e-05,2.08e-11
-1.16e-05,2.06e-11
-1.16e-05,2.1e-11
-1.16e-05,2.12e-11
-1.16e-05,2.19e-11
-1.16e-05,2.25e-11
-1.16e-05,2.23e-11
-1.16e-05,2.28e-11
-1.16e-05,2.3e-11
-1.16e-05,2.35e-11
-1.16e-05,2.34e-11
-1.15e-05,2.44e-11
-1.15e-05,2.48e-11
-1.15e-05,2.5e-11
-1.15e-05,2.51e-11
-1.15e-05,2.6e-11
-1.15e-05,2.71e-11
-1.15e-05,2.68e-11
-1.15e-05,2.8e-11
-1.15e-05,2.9e-11
-1.14e-05,2.99e-11
-1.14e-05,3.08e-11
-1.14e-05,3.24e-11
-1.14e-05,3.39e-11
-1.14e-05,3.41e-11
-1.14e-05,3.48e-11
-1.14e-05,3.47e-11
-1.14e-05,3.65e-11
-1.14e-05,3.68e-11
-1.13e-05,3.78e-11
-1.13e-05,3.9e-11
-1.13e-05,3.95e-11
-1.13e-05,4.06e-11
-1.13e-05,4.06e-11
-1.13e-05,4.21e-11
-1.13e-05,4.19e-11
-1.13e-05,4.39e-11
-1.13e-05,4.33e-11
-1.12e-05,4.39e-11
-1.12e-05,4.68e-11
-1.12e-05,4.69e-11
-1.12e-05,4.71e-11
-1.12e-05,4.85e-11
-1.12e-05,5.06e-11
-1.12e-05,5.16e-11
-1.12e-05,5.24e-11
-1.12e-05,5.29e-11
-1.11e-05,5.33e-11
-1.11e-05,5.4e-11
-1.11e-05,5.45e-11
-1.11e-05,5.66e-11
-1.11e-05,5.69e-11
-1.11e-05,5.86e-11
-1.11e-05,5.96e-11
-1.11e-05,5.99e-11
-1.1e-05,6.09e-11
-1.1e-05,6.1e-11
-1.1e-05,6.3e-11
-1.1e-05,6.29e-11
-1.1e-05,6.32e-11
-1.1e-05,6.36e-11
-1.1e-05,6.38e-11
-1.1e-05,6.45e-11
-1.09e-05,6.52e-11
-1.09e-05,6.65e-11
-1.09e-05,6.64e-11
-1.09e-05,6.67e-11
-1.09e-05,6.73e-11
-1.09e-05,6.84e-11
-1.09e-05,6.97e-11
-1.09e-05,7.01e-11
-1.08e-05,7.24e-11
-1.08e-05,7.18e-11
-1.08e-05,7.36e-11
-1.08e-05,7.34e-11
-1.08e-05,7.54e-11
-1.08e-05,7.56e-11
-1.08e-05,7.6e-11
-1.07e-05,7.62e-11
-1.07e-05,7.61e-11
-1.07e-05,7.83e-11
-1.07e-05,7.89e-11
-1.07e-05,7.94e-11
-1.07e-05,7.94e-11
-1.07e-05,7.98e-11
-1.06e-05,8.08e-11
-1.06e-05,8.05e-11
-1.06e-05,8.26e-11
-1.06e-05,8.19e-11
-1.06e-05,8.37e-11
-1.06e-05,8.34e-11
-1.06e-05,8.5e-11
-1.05e-05,8.46e-11
-1.05e-05,8.58e-11
-1.05e-05,8.7e-11
-1.05e-05,8.63e-11
-1.05e-05,8.68e-11
-1.05e-05,8.74e-11
-1.05e-05,8.9e-11
-1.04e-05,8.85e-11
-1.04e-05,8.99e-11
-1.04e-05,9.12e-11
-1.04e-05,9.06e-11
-1.04e-05,9.21e-11
-1.04e-05,9.13e-11
-1.04e-05,9.32e-11
-1.03e-05,9.43e-11
-1.03e-05,9.4e-11
-1.03e-05,9.45e-11
-1.03e-05,9.57e-11
-1.03e-05,9.74e-11
-1.03e-05,9.57e-11
-1.03e-05,9.8e-11
-1.02e-05,9.87e-11
-1.02e-05,9.86e-11
-1.02e-05,9.91e-11
-1.02e-05,1e-10
-1.02e-05,1.01e-10
-1.02e-05,1.02e-10
-1.01e-05,1.03e-10
-1.01e-05,1.01e-10
-1.01e-05,1.03e-10
-1.01e-05,1.03e-10
-1.01e-05,1.04e-10
-1.01e-05,1.05e-10
-1.01e-05,1.06e-10
-1e-05,1.07e-10
-1e-05,1.08e-10
-1e-05,1.08e-10
-9.99e-06,1.08e-10
-9.97e-06,1.09e-10
-9.95e-06,1.09e-10
-9.94e-06,1.09e-10
-9.92e-06,1.1e-10
-9.9e-06,1.09e-10
-9.89e-06,1.1e-10
-9.87e-06,1.09e-10
-9.86e-06,1.11e-10
-9.84e-06,1.11e-10
-9.82e-06,1.12e-10
-9.81e-06,1.12e-10
-9.79e-06,1.13e-10
-9.77e-06,1.13e-10
-9.76e-06,1.12e-10
-9.74e-06,1.13e-10
-9.72e-06,1.13e-10
-9.7e-06,1.13e-10
-9.69e-06,1.14e-10
-9.67e-06,1.13e-10
-9.65e-06,1.14e-10
-9.64e-06,1.14e-10
-9.62e-06,1.15e-10
-9.6e-06,1.14e-10
-9.58e-06,1.15e-10
-9.57e-06,1.15e-10
-9.55e-06,1.15e-10
-9.53e-06,1.16e-10
-9.52e-06,1.16e-10
-9.5e-06,1.17e-10
-9.48e-06,1.16e-10
-9.46e-06,1.18e-10
-9.45e-06,1.17e-10
