Ind_Ext,Force_Ext
-8.86e-06,3.83e-10
-8.84e-06,3.85e-10
-8.82e-06,3.85e-10
-8.81e-06,3.88e-10
-8.79e-06,3.88e-10
-8.77e-06,3.9e-10
-8.75e-06,3.91e-10
-8.73e-06,3.89e-10
-8.71e-06,3.92e-10
-8.69e-06,3.93e-10
-8.67e-06,3.95e-10
-8.65e-06,3.96e-10
-8.63e-06,3.97e-10
-8.61e-06,4e-10
-8.59e-06,3.98e-10
-8.57e-06,4.02e-10
-8.55e-06,4.01e-10
-8.53e-06,4.03e-10
-8.51e-06,4.02e-10
-8.49e-06,4.06e-10
-8.47e-06,4.07e-10
-8.45e-06,4.09e-10
-8.44e-06,4.11e-10
-8.42e-06,4.13e-10
-8.4e-06,4.16e-10
-8.38e-06,4.18e-10
-8.36e-06,4.22e-10
-8.34e-06,4.24e-10
-8.32e-06,4.28e-10
-8.3e-06,4.34e-10
-8.28e-06,4.36e-10
-8.26e-06,4.44e-10
-8.24e-06,4.47e-10
-8.22e-06,4.55e-10
-8.2e-06,4.6e-10
-8.18e-06,4.64e-10
-8.16e-06,4.7e-10
-8.14e-06,4.75e-10
-8.12e-06,4.79e-10
-8.1e-06,4.82e-10
-8.08e-06,4.89e-10
-8.06e-06,4.94e-10
-8.04e-06,4.98e-10
-8.02e-06,5.07e-10
-8e-06,5.12e-10
-7.98e-06,5.19e-10
-7.96e-06,5.26e-10
-7.94e-06,5.36e-10
-7.92e-06,5.4e-10
-7.9e-06,5.49e-10
-7.88e-06,5.57e-10
-7.86e-06,5.65e-10
-7.84e-06,5.72e-10
-7.81e-06,5.8e-10
-7.79e-06,5.88e-10
-7.77e-06,5.93e-10
-7.75e-06,5.99e-10
-7.73e-06,6.05e-10
-7.71e-06,6.11e-10
-7.69e-06,6.17e-10
-7.67e-06,6.19e-10
-7.65e-06,6.2e-10
-7.63e-06,6.14e-10
-7.61e-06,6.06e-10
-7.59e-06,5.99e-10
-7.57e-06,5.93e-10
-7.55e-06,5.9e-10
-7.53e-06,5.9e-10
-7.5e-06,5.91e-10
-7.48e-06,5.92e-10
-7.46e-06,5.99e-10
-7.44e-06,6.01e-10
-7.42e-06,6.09e-10
-7.4e-06,6.12e-10
-7.38e-06,6.18e-10
-7.36e-06,6.25e-10
-7.34e-06,6.3e-10
-7.32e-06,6.38e-10
-7.3e-06,6.47e-10
-7.28e-06,6.57e-10
-7.26e-06,6.66e-10
-7.24e-06,6.79e-10
-7.22e-06,6.89e-10
-7.19e-06,6.99e-10
-7.17e-06,7.12e-10
-7.15e-06,7.23e-10
-7.13e-06,7.36e-10
-7.11e-06,7.46e-10
-7.09e-06,7.6e-10
-7.07e-06,7.71e-10
-7.05e-06,7.84e-10
-7.03e-06,7.92e-10
-7.01e-06,8.03e-10
-6.99e-06,8.16e-10
-6.97e-06,8.29e-10
-6.95e-06,8.45e-10
-6.93e-06,8.59e-10
-6.9e-06,8.75e-10
-6.88e-06,8.91e-10
-6.86e-06,9.08e-10
-6.84e-06,9.26e-10
-6.82e-06,9.4e-10
-6.8e-06,9.59e-10
-6.78e-06,9.77e-10
-6.76e-06,9.98e-10
-6.74e-06,1.02e-09
-6.72e-06,1.04e-09
-6.7e-06,1.06e-09
-6.68e-06,1.09e-09
-6.66e-06,1.12e-09
-6.64e-06,1.16e-09
-6.62e-06,1.2e-09
-6.6e-06,1.23e-09
-6.58e-06,1.27e-09
-6.56e-06,1.31e-09
-6.54e-06,1.35e-09
-6.52e-06,1.39e-09
-6.5e-06,1.43e-09
-6.48e-06,1.47e-09
-6.46e-06,1.51e-09
-6.44e-06,1.55e-09
-6.42e-06,1.6e-09
-6.4e-06,1.64e-09
-6.38e-06,1.68e-09
-6.36e-06,1.72e-09
-6.34e-06,1.76e-09
-6.32e-06,1.8e-09
-6.3e-06,1.84e-09
-6.28e-06,1.88e-09
-6.26e-06,1.93e-09
-6.24e-06,1.97e-09
-6.22e-06,2.01e-09
-6.2e-06,2.05e-09
-6.17e-06,2.09e-09
-6.15e-06,2.13e-09
-6.13e-06,2.17e-09
-6.11e-06,2.21e-09
-6.09e-06,2.25e-09
-6.07e-06,2.29e-09
-6.05e-06,2.33e-09
-6.03e-06,2.37e-09
-6.01e-06,2.42e-09
-5.99e-06,2.46e-09
-5.97e-06,2.51e-09
-5.95e-06,2.55e-09
-5.93e-06,2.59e-09
-5.91e-06,2.64e-09
-5.89e-06,2.69e-09
-5.87e-06,2.73e-09
-5.85e-06,2.78e-09
-5.83e-06,2.83e-09
-5.81e-06,2.88e-09
-5.79e-06,2.93e-09
-5.77e-06,2.98e-09
-5.75e-06,3.02e-09
-5.73e-06,3.08e-09
-5.71e-06,3.12e-09
-5.69e-06,3.17e-09
-5.67e-06,3.22e-09
-5.65e-06,3.27e-09
-5.63e-06,3.33e-09
-5.61e-06,3.38e-09
-5.59e-06,3.43e-09
-5.57e-06,3.48e-09
-5.55e-06,3.53e-09
-5.53e-06,3.57e-09
-5.51e-06,3.62e-09
-5.49e-06,3.67e-09
-5.47e-06,3.72e-09
-5.45e-06,3.77e-09
-5.43e-06,3.82e-09
-5.41e-06,3.87e-09
-5.39e-06,3.92e-09
-5.37e-06,3.97e-09
