Ind_Ext,Force_Ext
-1.19e-05,-7.3e-13
-1.19e-05,2.83e-13
-1.19e-05,7.75e-13
-1.19e-05,1.56e-12
-1.19e-05,9.93e-13
-1.19e-05,1.04e-12
-1.19e-05,1.38e-12
-1.18e-05,1.89e-12
-1.18e-05,1.87e-12
-1.18e-05,1.36e-12
-1.18e-05,7.87e-13
-1.18e-05,1.36e-12
-1.18e-05,3.57e-13
-1.18e-05,8.05e-13
-1.18e-05,5.32e-13
-1.18e-05,1.72e-13
-1.18e-05,-5.79e-13
-1.18e-05,-5.03e-13
-1.17e-05,-5.44e-13
-1.17e-05,-4.97e-13
-1.17e-05,-2.8e-14
-1.17e-05,1.84e-13
-1.17e-05,-8.25e-14
-1.17e-05,-5.8e-13
-1.17e-05,-6.16e-14
-1.17e-05,-8.16e-13
-1.17e-05,-6.2e-13
-1.17e-05,-8.87e-13
-1.16e-05,1.92e-13
-1.16e-05,8.08e-13
-1.16e-05,-4.33e-13
-1.16e-05,-9.66e-13
-1.16e-05,-4.41e-13
-1.16e-05,-9.21e-14
-1.16e-05,-2.09e-13
-1.16e-05,-3.16e-13
-1.16e-05,2.04e-13
-1.16e-05,2.97e-13
-1.15e-05,6.23e-13
-1.15e-05,4.26e-13
-1.15e-05,-1.2e-14
-1.15e-05,-4.7e-15
-1.15e-05,6.29e-13
-1.15e-05,5.76e-14
-1.15e-05,-1.08e-13
-1.15e-05,1.06e-12
-1.15e-05,7.49e-14
-1.15e-05,1.48e-13
-1.14e-05,2.47e-13
-1.14e-05,1.28e-12
-1.14e-05,1.79e-12
-1.14e-05,7.95e-13
-1.14e-05,1.46e-13
-1.14e-05,4.65e-13
-1.14e-05,1.37e-12
-1.14e-05,4.85e-13
-1.14e-05,-5.75e-14
-1.13e-05,6.89e-13
-1.13e-05,2.91e-13
-1.13e-05,6.38e-13
-1.13e-05,6.37e-13
-1.13e-05,1.37e-12
-1.13e-05,1.27e-12
-1.13e-05,1.72e-12
-1.13e-05,1.6e-12
-1.13e-05,2.08e-12
-1.12e-05,2.52e-12
-1.12e-05,1.81e-12
-1.12e-05,1.47e-12
-1.12e-05,1.19e-12
-1.12e-05,1.85e-12
-1.12e-05,1.54e-12
-1.12e-05,2.29e-12
-1.12e-05,1.39e-12
-1.12e-05,1.99e-12
-1.11e-05,2.17e-12
-1.11e-05,1.26e-12
-1.11e-05,2.07e-12
-1.11e-05,1.23e-12
-1.11e-05,1.73e-12
-1.11e-05,2.3e-12
-1.11e-05,1.78e-12
-1.11e-05,3e-12
-1.1e-05,2.05e-12
-1.1e-05,2.65e-12
-1.1e-05,1.1e-12
-1.1e-05,1.32e-12
-1.1e-05,8.03e-13
-1.1e-05,1.55e-12
-1.1e-05,1.76e-12
-1.1e-05,2.01e-12
