Ind_Ext,Force_Ext
-1.08e-05,1.52e-11
-1.08e-05,1.55e-11
-1.08e-05,1.43e-11
-1.08e-05,1.53e-11
-1.08e-05,1.51e-11
-1.08e-05,1.61e-11
-1.08e-05,1.49e-11
-1.07e-05,1.56e-11
-1.07e-05,1.62e-11
-1.07e-05,1.58e-11
-1.07e-05,1.7e-11
-1.07e-05,1.53e-11
-1.07e-05,1.6e-11
-1.07e-05,1.62e-11
-1.06e-05,1.61e-11
-1.06e-05,1.63e-11
-1.06e-05,1.61e-11
-1.06e-05,1.7e-11
-1.06e-05,1.7e-11
-1.06e-05,1.77e-11
-1.06e-05,1.7e-11
-1.05e-05,1.64e-11
-1.05e-05,1.8e-11
-1.05e-05,1.8e-11
-1.05e-05,1.8e-11
-1.05e-05,1.73e-11
-1.05e-05,1.78e-11
-1.05e-05,1.64e-11
-1.04e-05,1.73e-11
-1.04e-05,1.75e-11
-1.04e-05,1.82e-11
-1.04e-05,1.74e-11
-1.04e-05,1.82e-11
-1.04e-05,1.86e-11
-1.04e-05,1.75e-11
-1.03e-05,1.87e-11
-1.03e-05,1.8e-11
-1.03e-05,1.94e-11
-1.03e-05,1.79e-11
-1.03e-05,1.92e-11
-1.03e-05,1.89e-11
-1.02e-05,1.83e-11
-1.02e-05,1.8e-11
-1.02e-05,1.7e-11
-1.02e-05,1.95e-11
-1.02e-05,1.73e-11
-1.02e-05,1.81e-11
-1.02e-05,1.76e-11
-1.01e-05,1.79e-11
-1.01e-05,1.86e-11
-1.01e-05,1.8e-11
-1.01e-05,1.94e-11
-1.01e-05,1.9e-11
-1.01e-05,1.94e-11
-1e-05,1.96e-11
-1e-05,1.89e-11
-1e-05,1.99e-11
-9.99e-06,1.88e-11
-9.98e-06,2.01e-11
-9.96e-06,1.76e-11
-9.94e-06,2e-11
-9.93e-06,1.93e-11
-9.91e-06,1.96e-11
-9.89e-06,1.94e-11
-9.88e-06,1.94e-11
-9.86e-06,1.92e-11
-9.84e-06,1.88e-11
-9.83e-06,1.99e-11
-9.81e-06,2.03e-11
-9.79e-06,2.13e-11
-9.78e-06,1.97e-11
-9.76e-06,2.01e-11
-9.74e-06,2.03e-11
-9.73e-06,1.93e-11
-9.71e-06,2.07e-11
-9.69e-06,1.89e-11
-9.68e-06,1.98e-11
-9.66e-06,1.95e-11
-9.64e-06,2.08e-11
-9.62e-06,2.06e-11
-9.61e-06,1.99e-11
-9.59e-06,2.11e-11
-9.57e-06,1.88e-11
-9.55e-06,1.9e-11
-9.54e-06,1.79e-11
-9.52e-06,1.87e-11
-9.5e-06,1.9e-11
-9.48e-06,1.88e-11
-9.47e-06,1.88e-11
-9.45e-06,1.85e-11
-9.43e-06,1.96e-11
-9.41e-06,1.75e-11
-9.4e-06,1.8e-11
-9.38e-06,1.85e-11
-9.36e-06,1.89e-11
-9.34e-06,1.9e-11
-9.32e-06,1.81e-11
-9.31e-06,1.91e-11
-9.29e-06,1.82e-11
-9.27e-06,2.03e-11
-9.25e-06,1.92e-11
-9.23e-06,1.92e-11
-9.22e-06,1.96e-11
-9.2e-06,1.96e-11
-9.18e-06,1.92e-11
-9.16e-06,1.89e-11
-9.14e-06,1.93e-11
-9.12e-06,1.88e-11
-9.11e-06,1.87e-11
-9.09e-06,1.98e-11
-9.07e-06,1.98e-11
-9.05e-06,1.99e-11
-9.03e-06,1.93e-11
-9.01e-06,2e-11
-8.99e-06,1.92e-11
-8.98e-06,1.95e-11
-8.96e-06,1.82e-11
-8.94e-06,2e-11
-8.92e-06,1.92e-11
-8.9e-06,1.87e-11
-8.88e-06,1.98e-11
-8.86e-06,1.81e-11
-8.84e-06,1.83e-11
-8.83e-06,1.95e-11
-8.81e-06,1.96e-11
-8.79e-06,2e-11
-8.77e-06,1.93e-11
-8.75e-06,2.06e-11
-8.73e-06,1.96e-11
-8.71e-06,2.13e-11
-8.69e-06,1.95e-11
-8.67e-06,1.87e-11
-8.65e-06,1.81e-11
-8.63e-06,1.87e-11
-8.61e-06,1.91e-11
-8.59e-06,1.94e-11
-8.58e-06,1.93e-11
-8.56e-06,1.97e-11
-8.54e-06,2.03e-11
-8.52e-06,2.05e-11
-8.5e-06,2.03e-11
-8.48e-06,2.2e-11
-8.46e-06,2.08e-11
-8.44e-06,2.03e-11
-8.42e-06,2.07e-11
-8.4e-06,2.08e-11
-8.38e-06,1.88e-11
-8.36e-06,2.07e-11
-8.34e-06,1.91e-11
-8.32e-06,2.12e-11
-8.3e-06,1.98e-11
-8.28e-06,2e-11
-8.26e-06,2.08e-11
-8.24e-06,1.96e-11
-8.22e-06,2.07e-11
-8.2e-06,2.08e-11
-8.18e-06,2.07e-11
-8.16e-06,1.99e-11
-8.14e-06,1.98e-11
-8.12e-06,2.06e-11
-8.1e-06,2.07e-11
-8.08e-06,2.05e-11
-8.06e-06,2.13e-11
-8.04e-06,2.13e-11
-8.02e-06,2.03e-11
-8e-06,2.01e-11
-7.98e-06,2.14e-11
-7.96e-06,1.97e-11
-7.94e-06,2.14e-11
-7.92e-06,2e-11
-7.9e-06,2.2e-11
-7.88e-06,2.02e-11
-7.86e-06,2.04e-11
-7.84e-06,2.18e-11
-7.82e-06,2.09e-11
-7.8e-06,2.34e-11
-7.78e-06,2.11e-11
-7.76e-06,2.3e-11
-7.73e-06,2.19e-11
-7.71e-06,2.39e-11
-7.69e-06,2.31e-11
-7.67e-06,2.26e-11
-7.65e-06,2.44e-11
-7.63e-06,2.41e-11
-7.61e-06,2.5e-11
-7.59e-06,2.33e-11
-7.57e-06,2.43e-11
-7.55e-06,2.37e-11
-7.53e-06,2.34e-11
-7.51e-06,2.44e-11
-7.49e-06,2.45e-11
-7.47e-06,2.59e-11
-7.45e-06,2.51e-11
-7.43e-06,2.64e-11
-7.4e-06,2.74e-11
-7.38e-06,2.67e-11
-7.36e-06,2.7e-11
-7.34e-06,2.74e-11
-7.32e-06,2.84e-11
-7.3e-06,2.83e-11
-7.28e-06,3.03e-11
-7.26e-06,2.95e-11
-7.24e-06,3e-11
-7.22e-06,2.99e-11
-7.2e-06,2.96e-11
-7.17e-06,3.23e-11
-7.15e-06,3.03e-11
-7.13e-06,3.3e-11
-7.11e-06,3.2e-11
-7.09e-06,3.35e-11
-7.07e-06,3.3e-11
-7.05e-06,3.34e-11
-7.03e-06,3.57e-11
-7.01e-06,3.59e-11
-6.99e-06,3.76e-11
-6.96e-06,3.65e-11
-6.94e-06,3.81e-11
-6.92e-06,3.83e-11
-6.9e-06,4.14e-11
-6.88e-06,4.09e-11
-6.86e-06,4.09e-11
-6.84e-06,4.21e-11
-6.82e-06,4.32e-11
-6.79e-06,4.41e-11
-6.77e-06,4.42e-11
-6.75e-06,4.64e-11
-6.73e-06,4.76e-11
-6.71e-06,4.68e-11
-6.69e-06,4.93e-11
-6.67e-06,4.91e-11
-6.65e-06,5.07e-11
-6.62e-06,5.18e-11
-6.6e-06,5.34e-11
-6.58e-06,5.51e-11
-6.56e-06,5.55e-11
-6.54e-06,5.72e-11
-6.52e-06,5.7e-11
-6.5e-06,6.03e-11
-6.47e-06,6.09e-11
-6.45e-06,6.36e-11
-6.43e-06,6.4e-11
-6.41e-06,6.62e-11
-6.39e-06,6.7e-11
-6.37e-06,6.99e-11
-6.35e-06,7.12e-11
-6.32e-06,7.3e-11
-6.3e-06,7.64e-11
-6.28e-06,7.98e-11
-6.26e-06,8.33e-11
-6.24e-06,8.69e-11
-6.22e-06,9.24e-11
-6.19e-06,9.6e-11
-6.17e-06,1.03e-10
-6.15e-06,1.14e-10
-6.13e-06,1.36e-10
-6.11e-06,1.59e-10
-6.09e-06,1.81e-10
-6.07e-06,2.05e-10
-6.05e-06,2.29e-10
-6.03e-06,2.54e-10
-6.01e-06,2.77e-10
-5.98e-06,2.98e-10
-5.96e-06,3.21e-10
-5.94e-06,3.42e-10
-5.92e-06,3.65e-10
-5.9e-06,3.84e-10
-5.88e-06,4.07e-10
-5.86e-06,4.27e-10
-5.84e-06,4.45e-10
-5.82e-06,4.66e-10
-5.8e-06,4.85e-10
-5.77e-06,5.06e-10
-5.75e-06,5.23e-10
-5.73e-06,5.44e-10
-5.71e-06,5.64e-10
-5.69e-06,5.83e-10
-5.67e-06,6.03e-10
-5.65e-06,6.26e-10
-5.63e-06,6.55e-10
-5.61e-06,6.83e-10
-5.58e-06,7.17e-10
-5.56e-06,7.48e-10
-5.54e-06,7.81e-10
-5.52e-06,8.16e-10
-5.5e-06,8.46e-10
-5.48e-06,8.82e-10
-5.46e-06,9.13e-10
-5.44e-06,9.47e-10
-5.42e-06,9.79e-10
-5.4e-06,1.01e-09
-5.38e-06,1.04e-09
-5.36e-06,1.08e-09
-5.34e-06,1.11e-09
-5.31e-06,1.14e-09
-5.29e-06,1.18e-09
-5.27e-06,1.21e-09
-5.25e-06,1.25e-09
-5.23e-06,1.29e-09
-5.21e-06,1.33e-09
-5.19e-06,1.37e-09
-5.17e-06,1.4e-09
-5.15e-06,1.45e-09
-5.13e-06,1.48e-09
-5.11e-06,1.53e-09
-5.09e-06,1.56e-09
-5.07e-06,1.6e-09
-5.05e-06,1.64e-09
-5.02e-06,1.68e-09
-5e-06,1.72e-09
-4.98e-06,1.76e-09
-4.96e-06,1.8e-09
-4.94e-06,1.84e-09
-4.92e-06,1.88e-09
-4.9e-06,1.92e-09
-4.88e-06,1.96e-09
-4.86e-06,2e-09
-4.84e-06,2.04e-09
-4.82e-06,2.08e-09
-4.8e-06,2.12e-09
-4.78e-06,2.16e-09
-4.76e-06,2.2e-09
-4.73e-06,2.24e-09
-4.71e-06,2.28e-09
-4.69e-06,2.32e-09
-4.67e-06,2.36e-09
-4.65e-06,2.4e-09
-4.63e-06,2.43e-09
-4.61e-06,2.47e-09
-4.59e-06,2.5e-09
-4.57e-06,2.54e-09
-4.55e-06,2.57e-09
-4.53e-06,2.61e-09
-4.51e-06,2.64e-09
-4.48e-06,2.68e-09
-4.46e-06,2.71e-09
-4.44e-06,2.75e-09
-4.42e-06,2.79e-09
-4.4e-06,2.82e-09
-4.38e-06,2.85e-09
-4.36e-06,2.89e-09
-4.34e-06,2.92e-09
-4.32e-06,2.95e-09
-4.29e-06,2.99e-09
-4.27e-06,3.02e-09
-4.25e-06,3.05e-09
-4.23e-06,3.09e-09
-4.21e-06,3.12e-09
-4.19e-06,3.15e-09
-4.17e-06,3.19e-09
-4.15e-06,3.22e-09
-4.13e-06,3.25e-09
-4.11e-06,3.29e-09
-4.08e-06,3.32e-09
-4.06e-06,3.35e-09
-4.04e-06,3.38e-09
-4.02e-06,3.41e-09
-4e-06,3.44e-09
-3.98e-06,3.47e-09
-3.96e-06,3.51e-09
-3.94e-06,3.54e-09
-3.91e-06,3.57e-09
-3.89e-06,3.6e-09
-3.87e-06,3.62e-09
-3.85e-06,3.66e-09
-3.83e-06,3.68e-09
-3.81e-06,3.72e-09
-3.79e-06,3.74e-09
-3.77e-06,3.77e-09
-3.74e-06,3.8e-09
-3.72e-06,3.83e-09
-3.7e-06,3.86e-09
-3.68e-06,3.89e-09
-3.66e-06,3.92e-09
-3.64e-06,3.95e-09
-3.62e-06,3.98e-09
-3.6e-06,4e-09
