Ind_Ext,Force_Ext
-9.8e-06,4.57e-10
-9.78e-06,4.67e-10
-9.77e-06,4.8e-10
-9.75e-06,4.91e-10
-9.73e-06,5.04e-10
-9.72e-06,5.15e-10
-9.7e-06,5.27e-10
-9.68e-06,5.4e-10
-9.67e-06,5.52e-10
-9.65e-06,5.67e-10
-9.63e-06,5.78e-10
-9.61e-06,5.91e-10
-9.6e-06,6.02e-10
-9.58e-06,6.16e-10
-9.56e-06,6.32e-10
-9.55e-06,6.44e-10
-9.53e-06,6.6e-10
-9.51e-06,6.74e-10
-9.49e-06,6.89e-10
-9.48e-06,7.02e-10
-9.46e-06,7.19e-10
-9.44e-06,7.34e-10
-9.42e-06,7.49e-10
-9.41e-06,7.67e-10
-9.39e-06,7.81e-10
-9.37e-06,8.01e-10
-9.35e-06,8.15e-10
-9.34e-06,8.33e-10
-9.32e-06,8.49e-10
-9.3e-06,8.68e-10
-9.28e-06,8.88e-10
-9.27e-06,9.06e-10
-9.25e-06,9.26e-10
-9.23e-06,9.46e-10
-9.21e-06,9.67e-10
-9.2e-06,9.87e-10
-9.18e-06,1.01e-09
-9.16e-06,1.03e-09
-9.14e-06,1.06e-09
-9.12e-06,1.09e-09
-9.11e-06,1.12e-09
-9.09e-06,1.15e-09
-9.07e-06,1.19e-09
-9.05e-06,1.22e-09
-9.04e-06,1.26e-09
-9.02e-06,1.29e-09
-9e-06,1.33e-09
-8.98e-06,1.37e-09
-8.97e-06,1.41e-09
-8.95e-06,1.44e-09
-8.93e-06,1.48e-09
-8.91e-06,1.52e-09
-8.9e-06,1.56e-09
-8.88e-06,1.6e-09
-8.86e-06,1.63e-09
-8.84e-06,1.67e-09
-8.82e-06,1.71e-09
-8.81e-06,1.75e-09
-8.79e-06,1.78e-09
-8.77e-06,1.82e-09
-8.75e-06,1.86e-09
-8.73e-06,1.9e-09
-8.72e-06,1.94e-09
-8.7e-06,1.97e-09
-8.68e-06,2.01e-09
-8.66e-06,2.05e-09
-8.64e-06,2.09e-09
-8.62e-06,2.13e-09
-8.61e-06,2.16e-09
-8.59e-06,2.2e-09
-8.57e-06,2.24e-09
-8.55e-06,2.28e-09
-8.53e-06,2.32e-09
-8.51e-06,2.36e-09
-8.5e-06,2.4e-09
-8.48e-06,2.44e-09
-8.46e-06,2.48e-09
-8.44e-06,2.53e-09
-8.42e-06,2.57e-09
-8.4e-06,2.61e-09
-8.39e-06,2.66e-09
-8.37e-06,2.7e-09
-8.35e-06,2.74e-09
-8.33e-06,2.79e-09
-8.31e-06,2.83e-09
-8.29e-06,2.88e-09
-8.28e-06,2.92e-09
-8.26e-06,2.97e-09
-8.24e-06,3.01e-09
-8.22e-06,3.06e-09
-8.2e-06,3.11e-09
-8.18e-06,3.16e-09
-8.17e-06,3.2e-09
-8.15e-06,3.25e-09
-8.13e-06,3.3e-09
-8.11e-06,3.34e-09
-8.09e-06,3.39e-09
-8.07e-06,3.44e-09
-8.05e-06,3.49e-09
-8.04e-06,3.54e-09
-8.02e-06,3.58e-09
-8e-06,3.63e-09
-7.98e-06,3.68e-09
-7.96e-06,3.72e-09
-7.94e-06,3.77e-09
-7.92e-06,3.82e-09
-7.9e-06,3.87e-09
-7.89e-06,3.91e-09
-7.87e-06,3.96e-09
-7.85e-06,4e-09
