Ind_Ext,Force_Ext
-9.48e-06,7.38e-11
-9.46e-06,7.34e-11
-9.45e-06,7.37e-11
-9.43e-06,7.57e-11
-9.41e-06,7.44e-11
-9.39e-06,7.52e-11
-9.38e-06,7.44e-11
-9.36e-06,7.59e-11
-9.34e-06,7.59e-11
-9.32e-06,7.52e-11
-9.31e-06,7.64e-11
-9.29e-06,7.61e-11
-9.27e-06,7.71e-11
-9.25e-06,7.8e-11
-9.23e-06,7.89e-11
-9.22e-06,7.81e-11
-9.2e-06,7.83e-11
-9.18e-06,7.96e-11
-9.16e-06,7.83e-11
-9.14e-06,7.94e-11
-9.13e-06,7.88e-11
-9.11e-06,8.02e-11
-9.09e-06,8.03e-11
-9.07e-06,8.08e-11
-9.05e-06,8.01e-11
-9.04e-06,8.06e-11
-9.02e-06,8.13e-11
-9e-06,8.16e-11
-8.98e-06,8.19e-11
-8.96e-06,8.14e-11
-8.94e-06,8.17e-11
-8.92e-06,8.22e-11
-8.91e-06,8.2e-11
-8.89e-06,8.02e-11
-8.87e-06,8.12e-11
-8.85e-06,8.18e-11
-8.83e-06,8.18e-11
-8.81e-06,8.11e-11
-8.79e-06,8.11e-11
-8.77e-06,8.27e-11
-8.75e-06,8.34e-11
-8.74e-06,8.27e-11
-8.72e-06,8.25e-11
-8.7e-06,8.15e-11
-8.68e-06,8.3e-11
-8.66e-06,8.18e-11
-8.64e-06,8.3e-11
-8.62e-06,8.18e-11
-8.6e-06,8.24e-11
-8.58e-06,8.29e-11
-8.56e-06,8.25e-11
-8.54e-06,8.32e-11
-8.52e-06,8.26e-11
-8.5e-06,8.24e-11
-8.49e-06,8.14e-11
-8.47e-06,8.18e-11
-8.45e-06,8.27e-11
-8.43e-06,8.21e-11
-8.41e-06,8.24e-11
-8.39e-06,8.17e-11
-8.37e-06,8.32e-11
-8.35e-06,8.21e-11
-8.33e-06,8.39e-11
-8.31e-06,8.28e-11
-8.29e-06,8.23e-11
-8.27e-06,8.25e-11
-8.25e-06,8.23e-11
-8.23e-06,8.25e-11
-8.21e-06,8.23e-11
-8.19e-06,8.33e-11
-8.17e-06,8.23e-11
-8.15e-06,8.28e-11
-8.13e-06,8.18e-11
-8.11e-06,8.3e-11
-8.09e-06,8.31e-11
-8.07e-06,8.25e-11
-8.05e-06,8.26e-11
-8.03e-06,8.26e-11
-8.01e-06,8.27e-11
-7.99e-06,8.2e-11
-7.97e-06,8.26e-11
-7.95e-06,8.23e-11
-7.93e-06,8.14e-11
-7.91e-06,8.17e-11
-7.89e-06,8.13e-11
-7.87e-06,8.14e-11
-7.85e-06,8.06e-11
-7.83e-06,8.12e-11
-7.81e-06,8.05e-11
-7.79e-06,8.06e-11
-7.77e-06,8.04e-11
-7.75e-06,7.86e-11
-7.73e-06,8.04e-11
-7.71e-06,7.99e-11
-7.69e-06,7.93e-11
-7.67e-06,8.01e-11
-7.64e-06,7.99e-11
-7.62e-06,8.07e-11
-7.6e-06,7.96e-11
-7.58e-06,8.01e-11
-7.56e-06,7.93e-11
-7.54e-06,8e-11
-7.52e-06,7.96e-11
-7.5e-06,7.97e-11
-7.48e-06,8.05e-11
-7.46e-06,7.93e-11
-7.44e-06,7.96e-11
-7.42e-06,7.9e-11
-7.4e-06,8.05e-11
-7.38e-06,7.93e-11
-7.36e-06,7.95e-11
-7.34e-06,7.93e-11
-7.31e-06,7.92e-11
-7.29e-06,7.88e-11
-7.27e-06,7.83e-11
-7.25e-06,7.9e-11
-7.23e-06,7.8e-11
-7.21e-06,7.86e-11
-7.19e-06,7.87e-11
-7.17e-06,7.83e-11
-7.15e-06,7.76e-11
-7.13e-06,7.65e-11
-7.11e-06,7.72e-11
-7.08e-06,7.66e-11
-7.06e-06,7.69e-11
-7.04e-06,7.69e-11
-7.02e-06,7.73e-11
-7e-06,7.6e-11
-6.98e-06,7.6e-11
-6.96e-06,7.61e-11
-6.94e-06,7.49e-11
-6.92e-06,7.48e-11
-6.9e-06,7.44e-11
-6.87e-06,7.4e-11
-6.85e-06,7.42e-11
-6.83e-06,7.38e-11
-6.81e-06,7.36e-11
-6.79e-06,7.22e-11
-6.77e-06,7.3e-11
-6.75e-06,7.12e-11
-6.73e-06,7.28e-11
-6.7e-06,7.14e-11
-6.68e-06,7.23e-11
-6.66e-06,7.18e-11
-6.64e-06,7.24e-11
-6.62e-06,7.14e-11
-6.6e-06,7.06e-11
-6.58e-06,7.17e-11
-6.55e-06,7.08e-11
-6.53e-06,7.13e-11
-6.51e-06,7.15e-11
-6.49e-06,7.15e-11
-6.47e-06,7.13e-11
-6.45e-06,7.11e-11
-6.43e-06,7.32e-11
-6.4e-06,7.28e-11
-6.38e-06,7.26e-11
-6.36e-06,7.23e-11
-6.34e-06,7.07e-11
-6.32e-06,7.2e-11
-6.3e-06,7.24e-11
-6.28e-06,7.44e-11
-6.25e-06,7.39e-11
-6.23e-06,7.71e-11
-6.21e-06,7.64e-11
-6.19e-06,7.44e-11
-6.17e-06,7.4e-11
-6.15e-06,7.34e-11
-6.12e-06,7.56e-11
-6.1e-06,7.76e-11
-6.08e-06,7.96e-11
-6.06e-06,7.68e-11
-6.04e-06,7.41e-11
-6.02e-06,7.49e-11
-5.99e-06,7.46e-11
-5.97e-06,7.63e-11
-5.95e-06,7.39e-11
-5.93e-06,7.38e-11
-5.91e-06,7.36e-11
-5.89e-06,7.27e-11
-5.86e-06,7.34e-11
-5.84e-06,7.4e-11
-5.82e-06,7.42e-11
-5.8e-06,7.3e-11
-5.78e-06,7.34e-11
-5.75e-06,7.39e-11
-5.73e-06,7.34e-11
-5.71e-06,7.26e-11
-5.69e-06,7.42e-11
-5.67e-06,7.62e-11
-5.65e-06,7.7e-11
-5.62e-06,7.94e-11
-5.6e-06,7.65e-11
-5.58e-06,7.73e-11
-5.56e-06,7.84e-11
-5.54e-06,8e-11
-5.51e-06,8.17e-11
-5.49e-06,8.12e-11
-5.47e-06,8.12e-11
-5.45e-06,8.22e-11
-5.43e-06,8.13e-11
-5.4e-06,7.73e-11
-5.38e-06,7.89e-11
-5.36e-06,7.91e-11
-5.34e-06,8.08e-11
-5.32e-06,8.3e-11
-5.29e-06,8.2e-11
-5.27e-06,8.04e-11
-5.25e-06,7.92e-11
-5.23e-06,8.16e-11
-5.21e-06,8.12e-11
-5.18e-06,8.17e-11
-5.16e-06,8.25e-11
-5.14e-06,8.29e-11
-5.12e-06,8.36e-11
-5.1e-06,8.31e-11
-5.07e-06,8.32e-11
-5.05e-06,8.35e-11
-5.03e-06,8.45e-11
-5.01e-06,8.54e-11
-4.99e-06,8.36e-11
-4.96e-06,8.59e-11
-4.94e-06,8.54e-11
-4.92e-06,8.63e-11
-4.9e-06,8.56e-11
-4.87e-06,8.52e-11
-4.85e-06,8.74e-11
-4.83e-06,8.62e-11
-4.81e-06,8.67e-11
-4.79e-06,8.63e-11
-4.76e-06,8.87e-11
-4.74e-06,8.84e-11
-4.72e-06,8.85e-11
-4.7e-06,8.87e-11
-4.67e-06,8.98e-11
-4.65e-06,9.19e-11
-4.63e-06,9.05e-11
-4.61e-06,9.14e-11
-4.59e-06,9.09e-11
-4.56e-06,9.31e-11
-4.54e-06,9.34e-11
-4.52e-06,9.32e-11
-4.5e-06,9.3e-11
-4.47e-06,9.26e-11
-4.45e-06,9.52e-11
-4.43e-06,9.64e-11
-4.41e-06,9.67e-11
-4.39e-06,9.65e-11
-4.36e-06,9.76e-11
-4.34e-06,9.86e-11
-4.32e-06,9.95e-11
-4.3e-06,9.97e-11
-4.27e-06,9.88e-11
-4.25e-06,1e-10
-4.23e-06,1e-10
-4.21e-06,1.01e-10
-4.19e-06,1e-10
-4.16e-06,1.02e-10
-4.14e-06,1.02e-10
-4.12e-06,1.03e-10
-4.1e-06,1.04e-10
-4.07e-06,1.03e-10
-4.05e-06,1.05e-10
-4.03e-06,1.05e-10
-4.01e-06,1.07e-10
-3.98e-06,1.06e-10
-3.96e-06,1.07e-10
-3.94e-06,1.07e-10
-3.92e-06,1.08e-10
-3.9e-06,1.09e-10
-3.87e-06,1.08e-10
-3.85e-06,1.11e-10
-3.83e-06,1.11e-10
-3.81e-06,1.13e-10
-3.78e-06,1.12e-10
-3.76e-06,1.13e-10
-3.74e-06,1.16e-10
-3.72e-06,1.15e-10
-3.69e-06,1.17e-10
-3.67e-06,1.16e-10
-3.65e-06,1.19e-10
-3.63e-06,1.17e-10
-3.6e-06,1.18e-10
-3.58e-06,1.18e-10
-3.56e-06,1.2e-10
-3.54e-06,1.21e-10
-3.52e-06,1.21e-10
-3.49e-06,1.21e-10
-3.47e-06,1.2e-10
-3.45e-06,1.22e-10
-3.43e-06,1.24e-10
-3.4e-06,1.23e-10
-3.38e-06,1.24e-10
-3.36e-06,1.23e-10
-3.34e-06,1.26e-10
-3.31e-06,1.25e-10
-3.29e-06,1.28e-10
-3.27e-06,1.28e-10
-3.25e-06,1.28e-10
-3.22e-06,1.28e-10
-3.2e-06,1.29e-10
-3.18e-06,1.31e-10
-3.16e-06,1.31e-10
-3.13e-06,1.33e-10
-3.11e-06,1.35e-10
-3.09e-06,1.37e-10
-3.07e-06,1.4e-10
-3.04e-06,1.38e-10
-3.02e-06,1.43e-10
-3e-06,1.42e-10
-2.98e-06,1.46e-10
-2.96e-06,1.46e-10
-2.93e-06,1.49e-10
-2.91e-06,1.5e-10
-2.89e-06,1.51e-10
-2.87e-06,1.53e-10
-2.84e-06,1.55e-10
-2.82e-06,1.59e-10
-2.8e-06,1.59e-10
-2.78e-06,1.62e-10
-2.75e-06,1.63e-10
-2.73e-06,1.64e-10
-2.71e-06,1.66e-10
-2.69e-06,1.66e-10
-2.66e-06,1.7e-10
-2.64e-06,1.7e-10
-2.62e-06,1.73e-10
-2.6e-06,1.75e-10
-2.57e-06,1.76e-10
-2.55e-06,1.79e-10
-2.53e-06,1.81e-10
-2.51e-06,1.84e-10
-2.48e-06,1.85e-10
-2.46e-06,1.87e-10
-2.44e-06,1.87e-10
-2.42e-06,1.87e-10
-2.39e-06,1.89e-10
-2.37e-06,1.92e-10
-2.35e-06,1.93e-10
-2.33e-06,1.95e-10
-2.31e-06,1.99e-10
-2.28e-06,2.02e-10
-2.26e-06,2.06e-10
-2.24e-06,2.07e-10
-2.22e-06,2.1e-10
-2.19e-06,2.13e-10
-2.17e-06,2.16e-10
-2.15e-06,2.18e-10
-2.13e-06,2.2e-10
-2.1e-06,2.23e-10
-2.08e-06,2.27e-10
-2.06e-06,2.32e-10
-2.04e-06,2.36e-10
-2.01e-06,2.39e-10
-1.99e-06,2.44e-10
-1.97e-06,2.5e-10
-1.95e-06,2.56e-10
-1.93e-06,2.6e-10
-1.9e-06,2.66e-10
-1.88e-06,2.71e-10
-1.86e-06,2.77e-10
-1.84e-06,2.85e-10
-1.81e-06,2.92e-10
-1.79e-06,3e-10
-1.77e-06,3.04e-10
-1.75e-06,3.12e-10
-1.73e-06,3.18e-10
-1.7e-06,3.27e-10
-1.68e-06,3.33e-10
-1.66e-06,3.38e-10
-1.64e-06,3.49e-10
-1.61e-06,3.56e-10
-1.59e-06,3.67e-10
-1.57e-06,3.76e-10
-1.55e-06,3.86e-10
-1.53e-06,3.97e-10
-1.5e-06,4.05e-10
-1.48e-06,4.15e-10
-1.46e-06,4.24e-10
-1.44e-06,4.36e-10
-1.42e-06,4.43e-10
-1.39e-06,4.54e-10
-1.37e-06,4.61e-10
-1.35e-06,4.72e-10
-1.33e-06,4.8e-10
-1.31e-06,4.83e-10
-1.28e-06,4.93e-10
-1.26e-06,5.02e-10
-1.24e-06,5.12e-10
-1.22e-06,5.17e-10
-1.19e-06,5.23e-10
-1.17e-06,5.33e-10
-1.15e-06,5.42e-10
-1.13e-06,5.54e-10
-1.11e-06,5.63e-10
-1.08e-06,5.74e-10
-1.06e-06,5.86e-10
-1.04e-06,5.98e-10
-1.02e-06,6.08e-10
-9.97e-07,6.18e-10
-9.75e-07,6.26e-10
-9.53e-07,6.28e-10
-9.3e-07,6.29e-10
-9.08e-07,6.32e-10
-8.86e-07,6.36e-10
-8.64e-07,6.36e-10
-8.41e-07,6.39e-10
-8.19e-07,6.46e-10
-7.97e-07,6.55e-10
-7.76e-07,6.67e-10
-7.54e-07,6.8e-10
-7.32e-07,6.95e-10
-7.1e-07,7.07e-10
-6.89e-07,7.23e-10
-6.67e-07,7.37e-10
-6.45e-07,7.53e-10
-6.23e-07,7.67e-10
-6.02e-07,7.82e-10
-5.8e-07,7.98e-10
-5.58e-07,8.1e-10
-5.37e-07,8.27e-10
-5.15e-07,8.41e-10
-4.93e-07,8.55e-10
-4.72e-07,8.7e-10
-4.5e-07,8.84e-10
-4.28e-07,9.03e-10
-4.07e-07,9.15e-10
-3.85e-07,9.32e-10
-3.64e-07,9.46e-10
-3.42e-07,9.6e-10
-3.2e-07,9.74e-10
-2.99e-07,9.88e-10
-2.77e-07,1e-09
-2.55e-07,1.02e-09
-2.34e-07,1.03e-09
-2.12e-07,1.05e-09
-1.91e-07,1.06e-09
-1.69e-07,1.08e-09
-1.48e-07,1.1e-09
-1.27e-07,1.12e-09
-1.05e-07,1.13e-09
-8.37e-08,1.15e-09
-6.23e-08,1.17e-09
-4.11e-08,1.19e-09
-1.97e-08,1.21e-09
1.46e-09,1.23e-09
2.26e-08,1.26e-09
4.38e-08,1.28e-09
6.49e-08,1.3e-09
8.62e-08,1.33e-09
1.07e-07,1.35e-09
1.28e-07,1.38e-09
1.49e-07,1.4e-09
1.7e-07,1.43e-09
1.91e-07,1.46e-09
2.12e-07,1.49e-09
2.33e-07,1.52e-09
2.54e-07,1.55e-09
2.74e-07,1.58e-09
2.95e-07,1.61e-09
3.16e-07,1.64e-09
3.36e-07,1.68e-09
3.57e-07,1.72e-09
3.77e-07,1.75e-09
3.98e-07,1.79e-09
4.18e-07,1.82e-09
4.39e-07,1.86e-09
4.59e-07,1.9e-09
4.8e-07,1.94e-09
5e-07,1.98e-09
5.2e-07,2.01e-09
5.41e-07,2.05e-09
5.61e-07,2.09e-09
5.81e-07,2.13e-09
6.02e-07,2.17e-09
6.22e-07,2.21e-09
6.42e-07,2.24e-09
6.62e-07,2.28e-09
6.83e-07,2.32e-09
7.03e-07,2.36e-09
7.23e-07,2.4e-09
7.43e-07,2.44e-09
7.64e-07,2.48e-09
7.84e-07,2.52e-09
8.04e-07,2.56e-09
8.24e-07,2.59e-09
8.44e-07,2.64e-09
8.64e-07,2.68e-09
8.84e-07,2.71e-09
9.04e-07,2.76e-09
9.24e-07,2.8e-09
9.44e-07,2.84e-09
9.64e-07,2.88e-09
9.84e-07,2.93e-09
1e-06,2.97e-09
1.02e-06,3.01e-09
1.04e-06,3.06e-09
1.06e-06,3.1e-09
1.08e-06,3.14e-09
1.1e-06,3.19e-09
1.12e-06,3.23e-09
1.14e-06,3.27e-09
1.16e-06,3.32e-09
1.18e-06,3.36e-09
1.2e-06,3.4e-09
1.22e-06,3.45e-09
1.24e-06,3.49e-09
1.26e-06,3.54e-09
1.28e-06,3.58e-09
1.3e-06,3.62e-09
1.32e-06,3.67e-09
1.34e-06,3.71e-09
1.36e-06,3.75e-09
1.38e-06,3.8e-09
1.4e-06,3.84e-09
1.42e-06,3.88e-09
1.44e-06,3.92e-09
1.46e-06,3.96e-09
1.48e-06,4e-09
