Ind_Ext,Force_Ext
-1.23e-05,1.53e-12
-1.23e-05,9.76e-12
-1.22e-05,9.21e-12
-1.22e-05,1e-11
-1.22e-05,1.09e-11
-1.22e-05,1.18e-11
-1.22e-05,1.11e-11
-1.22e-05,1.15e-11
-1.22e-05,1.23e-11
-1.22e-05,1.17e-11
-1.22e-05,1.21e-11
-1.22e-05,1.29e-11
-1.22e-05,1.39e-11
-1.22e-05,1.45e-11
-1.21e-05,1.31e-11
-1.21e-05,1.42e-11
-1.21e-05,1.37e-11
-1.21e-05,1.55e-11
-1.21e-05,1.49e-11
-1.21e-05,1.61e-11
-1.21e-05,1.47e-11
-1.21e-05,1.41e-11
-1.21e-05,1.53e-11
-1.21e-05,1.5e-11
-1.21e-05,1.57e-11
-1.2e-05,1.61e-11
-1.2e-05,1.57e-11
-1.2e-05,1.55e-11
-1.2e-05,1.59e-11
-1.2e-05,1.71e-11
-1.2e-05,1.63e-11
-1.2e-05,1.69e-11
-1.2e-05,1.73e-11
-1.2e-05,1.78e-11
-1.2e-05,1.61e-11
-1.2e-05,1.81e-11
-1.19e-05,1.71e-11
-1.19e-05,1.78e-11
-1.19e-05,1.89e-11
-1.19e-05,1.69e-11
-1.19e-05,1.85e-11
-1.19e-05,1.73e-11
-1.19e-05,1.93e-11
-1.19e-05,1.86e-11
-1.19e-05,1.98e-11
-1.19e-05,1.82e-11
-1.18e-05,1.75e-11
-1.18e-05,1.97e-11
-1.18e-05,1.97e-11
-1.18e-05,2.03e-11
-1.18e-05,1.87e-11
-1.18e-05,1.95e-11
-1.18e-05,1.9e-11
-1.18e-05,2.03e-11
-1.18e-05,2.08e-11
-1.18e-05,1.96e-11
-1.17e-05,2.12e-11
-1.17e-05,2.06e-11
-1.17e-05,2.06e-11
-1.17e-05,2.03e-11
-1.17e-05,2.14e-11
-1.17e-05,2.31e-11
-1.17e-05,2.05e-11
-1.17e-05,2.15e-11
-1.17e-05,2.17e-11
-1.16e-05,2.36e-11
-1.16e-05,2.35e-11
-1.16e-05,2.38e-11
-1.16e-05,2.49e-11
-1.16e-05,2.5e-11
-1.16e-05,2.59e-11
-1.16e-05,2.5e-11
-1.16e-05,2.67e-11
-1.16e-05,2.57e-11
-1.16e-05,2.6e-11
-1.15e-05,2.6e-11
-1.15e-05,2.67e-11
-1.15e-05,2.81e-11
-1.15e-05,2.68e-11
-1.15e-05,2.89e-11
-1.15e-05,2.72e-11
-1.15e-05,2.93e-11
-1.15e-05,2.85e-11
-1.15e-05,2.94e-11
-1.14e-05,2.99e-11
-1.14e-05,3.03e-11
-1.14e-05,3.12e-11
-1.14e-05,3.06e-11
-1.14e-05,3.28e-11
-1.14e-05,3.16e-11
-1.14e-05,3.23e-11
-1.14e-05,3.4e-11
-1.13e-05,3.32e-11
-1.13e-05,3.45e-11
-1.13e-05,3.28e-11
-1.13e-05,3.47e-11
-1.13e-05,3.36e-11
-1.13e-05,3.54e-11
-1.13e-05,3.57e-11
-1.13e-05,3.59e-11
-1.13e-05,3.68e-11
-1.12e-05,3.59e-11
-1.12e-05,3.81e-11
-1.12e-05,3.71e-11
-1.12e-05,3.79e-11
-1.12e-05,3.83e-11
-1.12e-05,4.02e-11
-1.12e-05,3.99e-11
-1.12e-05,4.01e-11
-1.11e-05,4.19e-11
-1.11e-05,4.1e-11
-1.11e-05,4.16e-11
-1.11e-05,4.12e-11
-1.11e-05,4.1e-11
-1.11e-05,4.08e-11
-1.11e-05,4.21e-11
-1.11e-05,4.21e-11
-1.1e-05,4.03e-11
-1.1e-05,4.17e-11
-1.1e-05,4.19e-11
-1.1e-05,4.24e-11
-1.1e-05,4.11e-11
-1.1e-05,4.08e-11
-1.1e-05,4.29e-11
-1.09e-05,4.44e-11
-1.09e-05,4.49e-11
-1.09e-05,4.44e-11
-1.09e-05,4.49e-11
-1.09e-05,4.45e-11
-1.09e-05,4.52e-11
-1.09e-05,4.62e-11
-1.09e-05,4.56e-11
-1.08e-05,4.74e-11
-1.08e-05,4.64e-11
-1.08e-05,4.78e-11
-1.08e-05,4.66e-11
-1.08e-05,4.84e-11
-1.08e-05,4.94e-11
-1.08e-05,4.94e-11
-1.07e-05,4.98e-11
-1.07e-05,4.93e-11
-1.07e-05,5.14e-11
-1.07e-05,5.1e-11
-1.07e-05,5.28e-11
-1.07e-05,5.05e-11
-1.07e-05,5.4e-11
-1.06e-05,5.5e-11
-1.06e-05,5.57e-11
-1.06e-05,5.58e-11
-1.06e-05,5.61e-11
-1.06e-05,5.84e-11
-1.06e-05,5.78e-11
-1.06e-05,5.87e-11
-1.05e-05,5.94e-11
-1.05e-05,6.06e-11
-1.05e-05,6.07e-11
-1.05e-05,5.94e-11
-1.05e-05,6.17e-11
-1.05e-05,6.08e-11
-1.04e-05,6.2e-11
-1.04e-05,6.25e-11
-1.04e-05,6.27e-11
-1.04e-05,6.35e-11
-1.04e-05,6.46e-11
-1.04e-05,6.67e-11
-1.04e-05,6.62e-11
-1.03e-05,6.79e-11
-1.03e-05,6.76e-11
-1.03e-05,6.93e-11
-1.03e-05,6.94e-11
-1.03e-05,6.99e-11
-1.03e-05,7e-11
-1.02e-05,6.98e-11
-1.02e-05,7.23e-11
-1.02e-05,7.12e-11
-1.02e-05,7.32e-11
-1.02e-05,7.36e-11
-1.02e-05,7.45e-11
-1.01e-05,7.59e-11
-1.01e-05,7.48e-11
-1.01e-05,7.67e-11
-1.01e-05,7.78e-11
-1.01e-05,7.97e-11
-1.01e-05,7.97e-11
-1.01e-05,8.27e-11
-1e-05,8.23e-11
-1e-05,8.13e-11
-1e-05,8.43e-11
-9.98e-06,8.38e-11
-9.97e-06,8.7e-11
-9.95e-06,8.54e-11
-9.93e-06,8.78e-11
-9.92e-06,8.82e-11
-9.9e-06,8.9e-11
-9.88e-06,9.07e-11
-9.87e-06,9.03e-11
-9.85e-06,9.11e-11
-9.83e-06,9.11e-11
-9.82e-06,9.28e-11
-9.8e-06,9.33e-11
-9.78e-06,9.39e-11
-9.76e-06,9.71e-11
-9.75e-06,9.78e-11
-9.73e-06,1.01e-10
-9.71e-06,1.02e-10
-9.7e-06,1.04e-10
-9.68e-06,1.05e-10
-9.66e-06,1.05e-10
