Ind_Ext,Force_Ext
-1.01e-05,1.89e-11
-1.01e-05,1.89e-11
-1.01e-05,1.92e-11
-1.01e-05,1.99e-11
-1.01e-05,2.08e-11
-1.01e-05,2.01e-11
-1e-05,1.97e-11
-1e-05,2.05e-11
-1e-05,2.09e-11
-9.99e-06,2.07e-11
-9.98e-06,2.03e-11
-9.96e-06,2.07e-11
-9.94e-06,2.12e-11
-9.93e-06,2.1e-11
-9.91e-06,2.11e-11
-9.89e-06,2.11e-11
-9.88e-06,2.2e-11
-9.86e-06,2.09e-11
-9.85e-06,2.13e-11
-9.83e-06,2.01e-11
-9.81e-06,2.02e-11
-9.8e-06,2.05e-11
-9.78e-06,2.06e-11
-9.76e-06,2.02e-11
-9.75e-06,2.08e-11
-9.73e-06,2.18e-11
-9.71e-06,2.05e-11
-9.7e-06,2.11e-11
-9.68e-06,2.11e-11
-9.66e-06,2.21e-11
-9.65e-06,2.19e-11
-9.63e-06,2.21e-11
-9.61e-06,2.21e-11
-9.59e-06,2.24e-11
-9.58e-06,2.28e-11
-9.56e-06,2.3e-11
-9.54e-06,2.37e-11
-9.53e-06,2.34e-11
-9.51e-06,2.28e-11
-9.49e-06,2.36e-11
-9.47e-06,2.36e-11
-9.46e-06,2.42e-11
-9.44e-06,2.39e-11
-9.42e-06,2.41e-11
-9.4e-06,2.37e-11
-9.39e-06,2.39e-11
-9.37e-06,2.41e-11
-9.35e-06,2.33e-11
-9.33e-06,2.38e-11
-9.32e-06,2.39e-11
-9.3e-06,2.46e-11
-9.28e-06,2.43e-11
-9.26e-06,2.54e-11
-9.25e-06,2.48e-11
-9.23e-06,2.47e-11
-9.21e-06,2.57e-11
-9.19e-06,2.58e-11
-9.17e-06,2.63e-11
-9.16e-06,2.63e-11
-9.14e-06,2.67e-11
-9.12e-06,2.63e-11
-9.1e-06,2.59e-11
-9.08e-06,2.78e-11
-9.06e-06,2.71e-11
-9.05e-06,2.74e-11
-9.03e-06,2.77e-11
-9.01e-06,2.75e-11
-8.99e-06,2.69e-11
-8.97e-06,2.62e-11
-8.95e-06,2.68e-11
-8.93e-06,2.66e-11
-8.92e-06,2.65e-11
-8.9e-06,2.61e-11
-8.88e-06,2.71e-11
-8.86e-06,2.68e-11
-8.84e-06,2.7e-11
-8.82e-06,2.66e-11
-8.8e-06,2.76e-11
-8.78e-06,2.82e-11
-8.77e-06,2.76e-11
-8.75e-06,2.75e-11
-8.73e-06,2.82e-11
-8.71e-06,2.8e-11
-8.69e-06,2.79e-11
-8.67e-06,2.9e-11
-8.65e-06,2.9e-11
-8.63e-06,2.93e-11
-8.61e-06,2.92e-11
-8.59e-06,2.91e-11
-8.57e-06,3.04e-11
-8.56e-06,2.96e-11
-8.54e-06,2.96e-11
-8.52e-06,2.93e-11
-8.5e-06,2.93e-11
-8.48e-06,2.95e-11
-8.46e-06,2.93e-11
-8.44e-06,2.98e-11
-8.42e-06,3.05e-11
-8.4e-06,3e-11
-8.38e-06,2.99e-11
-8.36e-06,2.96e-11
-8.34e-06,2.99e-11
-8.32e-06,2.99e-11
-8.3e-06,3.06e-11
-8.28e-06,2.97e-11
-8.26e-06,3.05e-11
-8.24e-06,2.94e-11
-8.22e-06,2.87e-11
-8.2e-06,2.94e-11
-8.18e-06,3e-11
-8.16e-06,3.13e-11
-8.14e-06,3.05e-11
-8.12e-06,2.97e-11
-8.1e-06,3.06e-11
-8.08e-06,3.19e-11
-8.06e-06,3.2e-11
-8.04e-06,3.05e-11
-8.02e-06,3.24e-11
-8e-06,3.25e-11
-7.98e-06,3.3e-11
-7.96e-06,3.15e-11
-7.94e-06,3.14e-11
-7.92e-06,3.27e-11
-7.9e-06,3.33e-11
-7.88e-06,3.4e-11
-7.86e-06,3.3e-11
-7.84e-06,3.39e-11
-7.82e-06,3.34e-11
-7.8e-06,3.43e-11
-7.78e-06,3.36e-11
-7.76e-06,3.36e-11
-7.74e-06,3.47e-11
-7.72e-06,3.53e-11
-7.7e-06,3.5e-11
-7.68e-06,3.51e-11
-7.66e-06,3.59e-11
-7.64e-06,3.65e-11
-7.62e-06,3.69e-11
-7.6e-06,3.71e-11
-7.58e-06,3.65e-11
-7.56e-06,3.77e-11
-7.54e-06,3.74e-11
-7.52e-06,3.82e-11
-7.5e-06,3.84e-11
-7.47e-06,3.91e-11
-7.45e-06,4.02e-11
-7.43e-06,4.04e-11
-7.41e-06,4.09e-11
-7.39e-06,4.05e-11
-7.37e-06,4e-11
-7.35e-06,4.03e-11
-7.33e-06,4.14e-11
-7.31e-06,4.06e-11
-7.29e-06,4.04e-11
-7.27e-06,4.07e-11
-7.25e-06,4.02e-11
-7.23e-06,4.02e-11
-7.21e-06,4.08e-11
-7.18e-06,4.15e-11
-7.16e-06,4.01e-11
-7.14e-06,3.97e-11
-7.12e-06,3.99e-11
-7.1e-06,3.99e-11
-7.08e-06,3.96e-11
-7.06e-06,3.99e-11
-7.04e-06,4.05e-11
-7.02e-06,3.86e-11
-7e-06,3.9e-11
-6.97e-06,3.89e-11
-6.95e-06,3.9e-11
-6.93e-06,3.89e-11
-6.91e-06,3.82e-11
-6.89e-06,3.87e-11
-6.87e-06,3.78e-11
-6.85e-06,3.86e-11
-6.83e-06,3.65e-11
-6.81e-06,3.69e-11
-6.78e-06,3.66e-11
-6.76e-06,3.64e-11
-6.74e-06,3.59e-11
-6.72e-06,3.57e-11
-6.7e-06,3.58e-11
-6.68e-06,3.51e-11
-6.66e-06,3.53e-11
-6.64e-06,3.33e-11
-6.61e-06,3.26e-11
-6.59e-06,3.26e-11
-6.57e-06,3.15e-11
-6.55e-06,3.11e-11
-6.53e-06,3.03e-11
-6.51e-06,3.08e-11
-6.49e-06,2.96e-11
-6.46e-06,2.96e-11
-6.44e-06,2.89e-11
-6.42e-06,2.85e-11
-6.4e-06,2.91e-11
-6.38e-06,2.79e-11
-6.36e-06,2.77e-11
-6.34e-06,2.74e-11
-6.31e-06,2.65e-11
-6.29e-06,2.63e-11
-6.27e-06,2.56e-11
-6.25e-06,2.57e-11
-6.23e-06,2.35e-11
-6.21e-06,2.35e-11
-6.18e-06,2.29e-11
-6.16e-06,2.26e-11
-6.14e-06,2.23e-11
-6.12e-06,2.13e-11
-6.1e-06,2.17e-11
-6.08e-06,2.07e-11
-6.05e-06,1.96e-11
-6.03e-06,1.88e-11
-6.01e-06,1.78e-11
-5.99e-06,1.67e-11
-5.97e-06,1.68e-11
-5.95e-06,1.67e-11
-5.92e-06,1.42e-11
-5.9e-06,1.4e-11
-5.88e-06,1.38e-11
-5.86e-06,1.36e-11
-5.84e-06,1.25e-11
-5.82e-06,1.22e-11
-5.79e-06,1.24e-11
-5.77e-06,1.03e-11
-5.75e-06,1.01e-11
-5.73e-06,9.8e-12
-5.71e-06,9.24e-12
-5.68e-06,9.33e-12
-5.66e-06,8.31e-12
-5.64e-06,8.1e-12
-5.62e-06,5.86e-12
-5.6e-06,6.34e-12
-5.58e-06,5.11e-12
-5.55e-06,4.88e-12
-5.53e-06,3.5e-12
-5.51e-06,3.09e-12
-5.49e-06,2.41e-12
-5.47e-06,1.64e-12
-5.44e-06,1.73e-12
-5.42e-06,2.25e-12
-5.4e-06,2.57e-12
-5.38e-06,1.14e-12
-5.36e-06,5.91e-13
-5.33e-06,3.67e-13
-5.31e-06,-2.13e-13
-5.29e-06,-1.77e-13
-5.27e-06,-2.03e-12
-5.25e-06,-1.49e-12
-5.22e-06,-2.64e-12
-5.2e-06,-3.33e-12
-5.18e-06,-3.57e-12
-5.16e-06,-4.67e-12
-5.14e-06,-4.3e-12
-5.11e-06,-4.85e-12
-5.09e-06,-4.78e-12
-5.07e-06,-6.45e-12
-5.05e-06,-6.23e-12
-5.02e-06,-7.86e-12
-5e-06,-8.57e-12
-4.98e-06,-8.97e-12
-4.96e-06,-8.02e-12
-4.94e-06,-8.45e-12
-4.91e-06,-9.7e-12
-4.89e-06,-1.03e-11
-4.87e-06,-1.08e-11
-4.85e-06,-1.11e-11
-4.83e-06,-1.09e-11
-4.8e-06,-1.2e-11
-4.78e-06,-1.26e-11
-4.76e-06,-1.36e-11
-4.74e-06,-1.27e-11
-4.71e-06,-1.34e-11
-4.69e-06,-1.45e-11
-4.67e-06,-1.56e-11
-4.65e-06,-1.5e-11
-4.63e-06,-1.56e-11
-4.6e-06,-1.6e-11
-4.58e-06,-1.62e-11
-4.56e-06,-1.69e-11
-4.54e-06,-1.66e-11
-4.51e-06,-1.68e-11
-4.49e-06,-1.72e-11
-4.47e-06,-1.72e-11
-4.45e-06,-1.73e-11
-4.43e-06,-1.71e-11
-4.4e-06,-1.8e-11
-4.38e-06,-1.81e-11
-4.36e-06,-1.89e-11
-4.34e-06,-1.78e-11
-4.31e-06,-1.91e-11
-4.29e-06,-2.02e-11
-4.27e-06,-1.99e-11
-4.25e-06,-2.01e-11
-4.23e-06,-2.01e-11
-4.2e-06,-2.1e-11
-4.18e-06,-2.08e-11
-4.16e-06,-2.14e-11
-4.14e-06,-2.2e-11
-4.11e-06,-2.29e-11
-4.09e-06,-2.28e-11
-4.07e-06,-2.22e-11
-4.05e-06,-2.37e-11
-4.02e-06,-2.35e-11
-4e-06,-2.4e-11
-3.98e-06,-2.3e-11
-3.96e-06,-2.41e-11
-3.94e-06,-2.45e-11
-3.91e-06,-2.49e-11
-3.89e-06,-2.44e-11
-3.87e-06,-2.38e-11
-3.85e-06,-2.49e-11
-3.82e-06,-2.49e-11
-3.8e-06,-2.56e-11
-3.78e-06,-2.6e-11
-3.76e-06,-2.65e-11
-3.73e-06,-2.63e-11
-3.71e-06,-2.67e-11
-3.69e-06,-2.79e-11
-3.67e-06,-2.75e-11
-3.64e-06,-2.86e-11
-3.62e-06,-2.95e-11
-3.6e-06,-2.93e-11
-3.58e-06,-2.92e-11
-3.55e-06,-2.92e-11
-3.53e-06,-2.96e-11
-3.51e-06,-2.87e-11
-3.49e-06,-3.01e-11
-3.47e-06,-2.96e-11
-3.44e-06,-3.03e-11
-3.42e-06,-2.94e-11
-3.4e-06,-3e-11
-3.38e-06,-3.02e-11
-3.35e-06,-2.94e-11
-3.33e-06,-3.11e-11
-3.31e-06,-3.06e-11
-3.29e-06,-3.1e-11
-3.26e-06,-3.05e-11
-3.24e-06,-3.01e-11
-3.22e-06,-3.15e-11
-3.2e-06,-3.19e-11
-3.17e-06,-3.17e-11
-3.15e-06,-3.19e-11
-3.13e-06,-3.23e-11
-3.11e-06,-3.21e-11
-3.08e-06,-3.28e-11
-3.06e-06,-3.37e-11
-3.04e-06,-3.28e-11
-3.02e-06,-3.26e-11
-2.99e-06,-3.25e-11
-2.97e-06,-3.39e-11
-2.95e-06,-3.38e-11
-2.93e-06,-3.31e-11
-2.9e-06,-3.36e-11
-2.88e-06,-3.34e-11
-2.86e-06,-3.42e-11
-2.84e-06,-3.37e-11
-2.82e-06,-3.39e-11
-2.79e-06,-3.32e-11
-2.77e-06,-3.39e-11
-2.75e-06,-3.4e-11
-2.73e-06,-3.48e-11
-2.7e-06,-3.52e-11
-2.68e-06,-3.45e-11
-2.66e-06,-3.6e-11
-2.64e-06,-3.49e-11
-2.61e-06,-3.56e-11
-2.59e-06,-3.46e-11
-2.57e-06,-3.48e-11
-2.55e-06,-3.54e-11
-2.52e-06,-3.51e-11
-2.5e-06,-3.66e-11
-2.48e-06,-3.5e-11
-2.46e-06,-3.62e-11
-2.43e-06,-3.43e-11
-2.41e-06,-3.49e-11
-2.39e-06,-3.6e-11
-2.37e-06,-3.56e-11
-2.34e-06,-3.58e-11
-2.32e-06,-3.55e-11
-2.3e-06,-3.72e-11
-2.28e-06,-3.65e-11
-2.25e-06,-3.74e-11
-2.23e-06,-3.71e-11
-2.21e-06,-3.74e-11
-2.19e-06,-3.7e-11
-2.16e-06,-3.67e-11
-2.14e-06,-3.62e-11
-2.12e-06,-3.63e-11
-2.1e-06,-3.69e-11
-2.07e-06,-3.58e-11
-2.05e-06,-3.59e-11
-2.03e-06,-3.58e-11
-2.01e-06,-3.6e-11
-1.98e-06,-3.6e-11
-1.96e-06,-3.51e-11
-1.94e-06,-3.61e-11
-1.92e-06,-3.53e-11
-1.89e-06,-3.66e-11
-1.87e-06,-3.55e-11
-1.85e-06,-3.62e-11
-1.83e-06,-3.65e-11
-1.8e-06,-3.65e-11
-1.78e-06,-3.77e-11
-1.76e-06,-3.78e-11
-1.74e-06,-3.85e-11
-1.72e-06,-3.78e-11
-1.69e-06,-3.73e-11
-1.67e-06,-3.6e-11
-1.65e-06,-3.65e-11
-1.63e-06,-3.74e-11
-1.6e-06,-3.54e-11
-1.58e-06,-3.64e-11
-1.56e-06,-3.64e-11
-1.54e-06,-3.85e-11
-1.51e-06,-3.63e-11
-1.49e-06,-3.7e-11
-1.47e-06,-3.73e-11
-1.45e-06,-3.78e-11
-1.42e-06,-3.73e-11
-1.4e-06,-3.7e-11
-1.38e-06,-3.8e-11
-1.36e-06,-3.64e-11
-1.33e-06,-3.72e-11
-1.31e-06,-3.7e-11
-1.29e-06,-3.72e-11
-1.27e-06,-3.76e-11
-1.24e-06,-3.63e-11
-1.22e-06,-3.81e-11
-1.2e-06,-3.71e-11
-1.18e-06,-3.88e-11
-1.16e-06,-3.88e-11
-1.13e-06,-3.89e-11
-1.11e-06,-3.9e-11
-1.09e-06,-3.85e-11
-1.07e-06,-3.96e-11
-1.04e-06,-3.92e-11
-1.02e-06,-3.98e-11
-9.99e-07,-3.85e-11
-9.76e-07,-3.82e-11
-9.54e-07,-3.97e-11
-9.32e-07,-3.95e-11
-9.09e-07,-3.95e-11
-8.87e-07,-3.94e-11
-8.65e-07,-4.07e-11
-8.42e-07,-3.92e-11
-8.2e-07,-4.01e-11
-7.98e-07,-3.93e-11
-7.76e-07,-3.89e-11
-7.53e-07,-3.95e-11
-7.31e-07,-3.89e-11
-7.09e-07,-3.85e-11
-6.87e-07,-3.8e-11
-6.64e-07,-3.75e-11
-6.42e-07,-3.73e-11
-6.2e-07,-3.66e-11
-5.98e-07,-3.62e-11
-5.75e-07,-3.65e-11
-5.53e-07,-3.63e-11
-5.31e-07,-3.71e-11
-5.09e-07,-3.69e-11
-4.87e-07,-3.69e-11
-4.64e-07,-3.74e-11
-4.42e-07,-3.64e-11
-4.2e-07,-3.62e-11
-3.98e-07,-3.64e-11
-3.76e-07,-3.49e-11
-3.53e-07,-3.54e-11
-3.31e-07,-3.49e-11
-3.09e-07,-3.55e-11
-2.87e-07,-3.53e-11
-2.65e-07,-3.49e-11
-2.43e-07,-3.63e-11
-2.21e-07,-3.45e-11
-1.98e-07,-3.55e-11
-1.76e-07,-3.37e-11
-1.54e-07,-3.45e-11
-1.32e-07,-3.26e-11
-1.1e-07,-3.31e-11
-8.8e-08,-3.35e-11
-6.59e-08,-3.21e-11
-4.38e-08,-3.31e-11
-2.18e-08,-3.16e-11
2.89e-10,-3.21e-11
2.23e-08,-3.07e-11
4.43e-08,-2.98e-11
6.63e-08,-2.98e-11
8.84e-08,-2.95e-11
1.1e-07,-3.02e-11
1.32e-07,-3e-11
1.54e-07,-2.94e-11
1.76e-07,-2.92e-11
1.98e-07,-2.93e-11
2.2e-07,-2.84e-11
2.42e-07,-2.88e-11
2.64e-07,-2.92e-11
2.86e-07,-2.82e-11
3.08e-07,-2.85e-11
3.3e-07,-2.7e-11
3.52e-07,-2.82e-11
3.74e-07,-2.76e-11
3.96e-07,-2.8e-11
4.18e-07,-2.72e-11
4.39e-07,-2.72e-11
4.61e-07,-2.84e-11
4.83e-07,-2.76e-11
5.05e-07,-2.71e-11
5.27e-07,-2.55e-11
5.49e-07,-2.62e-11
5.71e-07,-2.6e-11
5.92e-07,-2.66e-11
6.14e-07,-2.61e-11
6.36e-07,-2.59e-11
6.58e-07,-2.57e-11
6.79e-07,-2.43e-11
7.01e-07,-2.58e-11
7.23e-07,-2.48e-11
7.45e-07,-2.62e-11
7.66e-07,-2.44e-11
7.88e-07,-2.44e-11
8.1e-07,-2.49e-11
8.32e-07,-2.39e-11
8.53e-07,-2.47e-11
8.75e-07,-2.43e-11
8.97e-07,-2.45e-11
9.18e-07,-2.45e-11
9.4e-07,-2.38e-11
9.61e-07,-2.34e-11
9.83e-07,-2.25e-11
1e-06,-2.36e-11
1.03e-06,-2.31e-11
1.05e-06,-2.4e-11
1.07e-06,-2.4e-11
1.09e-06,-2.3e-11
1.11e-06,-2.31e-11
1.13e-06,-2.25e-11
1.16e-06,-2.37e-11
1.18e-06,-2.29e-11
1.2e-06,-2.36e-11
1.22e-06,-2.13e-11
1.24e-06,-2.22e-11
1.26e-06,-2.23e-11
1.28e-06,-2.17e-11
1.31e-06,-2.18e-11
1.33e-06,-2.13e-11
1.35e-06,-2.08e-11
1.37e-06,-2.04e-11
1.39e-06,-2.07e-11
1.41e-06,-2.09e-11
1.43e-06,-2.04e-11
1.45e-06,-2.13e-11
1.48e-06,-2.02e-11
1.5e-06,-1.98e-11
1.52e-06,-1.91e-11
1.54e-06,-2.06e-11
1.56e-06,-1.92e-11
1.58e-06,-1.91e-11
1.6e-06,-1.98e-11
1.62e-06,-1.9e-11
1.65e-06,-1.96e-11
1.67e-06,-1.92e-11
1.69e-06,-1.99e-11
1.71e-06,-1.87e-11
1.73e-06,-1.83e-11
1.75e-06,-1.72e-11
1.77e-06,-1.8e-11
1.79e-06,-1.92e-11
1.81e-06,-1.96e-11
1.83e-06,-1.87e-11
1.86e-06,-1.8e-11
1.88e-06,-1.81e-11
1.9e-06,-1.82e-11
1.92e-06,-1.83e-11
1.94e-06,-1.72e-11
1.96e-06,-1.78e-11
1.98e-06,-1.82e-11
2e-06,-1.79e-11
2.02e-06,-1.89e-11
2.04e-06,-1.82e-11
2.06e-06,-1.84e-11
2.08e-06,-1.86e-11
2.1e-06,-1.83e-11
2.13e-06,-1.84e-11
2.15e-06,-1.99e-11
2.17e-06,-1.96e-11
2.19e-06,-1.91e-11
2.21e-06,-1.98e-11
2.23e-06,-2.02e-11
2.25e-06,-1.92e-11
2.27e-06,-1.93e-11
2.29e-06,-1.88e-11
2.31e-06,-2.03e-11
2.33e-06,-1.93e-11
2.35e-06,-1.85e-11
2.37e-06,-1.79e-11
2.39e-06,-1.94e-11
2.41e-06,-1.99e-11
2.43e-06,-1.91e-11
2.45e-06,-1.98e-11
2.48e-06,-1.85e-11
2.5e-06,-1.96e-11
2.52e-06,-1.88e-11
2.54e-06,-1.95e-11
2.56e-06,-1.84e-11
2.58e-06,-1.89e-11
2.6e-06,-2.02e-11
2.62e-06,-1.76e-11
2.64e-06,-1.88e-11
2.66e-06,-1.85e-11
2.68e-06,-1.92e-11
2.7e-06,-1.78e-11
2.72e-06,-1.85e-11
2.74e-06,-1.71e-11
2.76e-06,-1.72e-11
2.78e-06,-1.72e-11
2.8e-06,-1.68e-11
2.83e-06,-1.76e-11
2.85e-06,-1.69e-11
2.87e-06,-1.8e-11
2.89e-06,-1.83e-11
2.91e-06,-1.7e-11
2.93e-06,-1.81e-11
2.95e-06,-1.77e-11
2.97e-06,-1.96e-11
2.99e-06,-1.81e-11
3.01e-06,-1.94e-11
3.03e-06,-1.86e-11
3.05e-06,-1.99e-11
3.07e-06,-1.98e-11
3.09e-06,-1.98e-11
3.11e-06,-2.09e-11
3.13e-06,-1.82e-11
3.16e-06,-1.96e-11
3.18e-06,-1.99e-11
3.2e-06,-2.05e-11
3.22e-06,-2e-11
3.24e-06,-1.99e-11
3.26e-06,-2.04e-11
3.28e-06,-1.98e-11
3.3e-06,-2.17e-11
3.32e-06,-2.09e-11
3.34e-06,-2.12e-11
3.36e-06,-2.07e-11
3.38e-06,-2.02e-11
3.4e-06,-2.11e-11
3.42e-06,-1.98e-11
3.44e-06,-2.15e-11
3.46e-06,-1.88e-11
3.49e-06,-2.03e-11
3.51e-06,-2e-11
3.53e-06,-2.03e-11
3.55e-06,-2.16e-11
3.57e-06,-2e-11
3.59e-06,-2.19e-11
3.61e-06,-2.01e-11
3.63e-06,-2.2e-11
3.65e-06,-2e-11
3.67e-06,-2.04e-11
3.69e-06,-2.08e-11
3.71e-06,-2e-11
3.73e-06,-2.05e-11
3.75e-06,-1.91e-11
3.77e-06,-2.03e-11
3.79e-06,-1.88e-11
3.81e-06,-2.03e-11
3.83e-06,-1.96e-11
3.86e-06,-1.98e-11
3.88e-06,-1.99e-11
3.9e-06,-1.88e-11
3.92e-06,-1.99e-11
3.94e-06,-1.75e-11
3.96e-06,-1.93e-11
3.98e-06,-1.8e-11
4e-06,-1.87e-11
4.02e-06,-1.71e-11
4.04e-06,-1.64e-11
4.06e-06,-1.77e-11
4.08e-06,-1.72e-11
4.1e-06,-1.73e-11
4.12e-06,-1.61e-11
4.14e-06,-1.65e-11
4.16e-06,-1.61e-11
4.18e-06,-1.54e-11
4.2e-06,-1.53e-11
4.22e-06,-1.41e-11
4.24e-06,-1.43e-11
4.26e-06,-1.21e-11
4.28e-06,-1.25e-11
4.3e-06,-1.25e-11
4.33e-06,-1.25e-11
4.35e-06,-1.13e-11
4.37e-06,-1.03e-11
4.39e-06,-8.48e-12
4.41e-06,-6.72e-12
4.43e-06,-6.86e-12
4.45e-06,-6.1e-12
4.47e-06,-3.71e-12
4.49e-06,-5.28e-12
4.51e-06,-3.05e-12
4.53e-06,-2.66e-12
4.55e-06,-1.61e-12
4.57e-06,-7.03e-13
4.59e-06,1.74e-13
4.61e-06,8.88e-15
4.63e-06,1.17e-12
4.65e-06,2.89e-12
4.67e-06,2.09e-12
4.69e-06,4.19e-12
4.71e-06,3.72e-12
4.73e-06,8.5e-12
4.75e-06,6.93e-12
4.77e-06,8.28e-12
4.79e-06,8.93e-12
4.81e-06,9.97e-12
4.83e-06,1.09e-11
4.85e-06,1.08e-11
4.87e-06,1.41e-11
4.89e-06,1.4e-11
4.91e-06,1.52e-11
4.93e-06,1.53e-11
4.95e-06,1.63e-11
4.97e-06,1.75e-11
4.99e-06,1.83e-11
5.01e-06,1.98e-11
5.03e-06,1.93e-11
5.05e-06,2.14e-11
5.07e-06,2.16e-11
5.09e-06,2.49e-11
5.11e-06,2.56e-11
5.13e-06,2.57e-11
5.15e-06,2.75e-11
5.17e-06,2.8e-11
5.19e-06,3.06e-11
5.21e-06,2.91e-11
5.23e-06,3.07e-11
5.25e-06,3.23e-11
5.27e-06,3.3e-11
5.29e-06,3.37e-11
5.31e-06,3.45e-11
5.33e-06,3.53e-11
5.35e-06,3.58e-11
5.37e-06,3.76e-11
5.39e-06,3.92e-11
5.41e-06,3.96e-11
5.43e-06,4.1e-11
5.45e-06,4.23e-11
5.47e-06,4.39e-11
5.49e-06,4.31e-11
5.51e-06,4.7e-11
5.53e-06,4.65e-11
5.55e-06,4.81e-11
5.57e-06,5e-11
5.59e-06,5.12e-11
5.61e-06,5.3e-11
5.63e-06,5.38e-11
5.65e-06,5.67e-11
5.67e-06,5.68e-11
5.69e-06,5.95e-11
5.7e-06,6.35e-11
5.72e-06,6.48e-11
5.74e-06,6.65e-11
5.76e-06,6.72e-11
5.78e-06,7.19e-11
5.8e-06,7.37e-11
5.82e-06,8.02e-11
5.84e-06,8.4e-11
5.86e-06,9.08e-11
5.88e-06,9.56e-11
5.9e-06,1.01e-10
5.92e-06,1.09e-10
5.94e-06,1.13e-10
5.96e-06,1.2e-10
5.98e-06,1.24e-10
6e-06,1.3e-10
6.01e-06,1.36e-10
6.03e-06,1.43e-10
6.05e-06,1.52e-10
6.07e-06,1.58e-10
6.09e-06,1.66e-10
6.11e-06,1.75e-10
6.13e-06,1.86e-10
6.15e-06,1.94e-10
6.17e-06,2.03e-10
6.19e-06,2.12e-10
6.21e-06,2.22e-10
6.22e-06,2.32e-10
6.24e-06,2.41e-10
6.26e-06,2.52e-10
6.28e-06,2.65e-10
6.3e-06,2.77e-10
6.32e-06,2.91e-10
6.34e-06,3.04e-10
6.36e-06,3.18e-10
6.38e-06,3.32e-10
6.39e-06,3.48e-10
6.41e-06,3.59e-10
6.43e-06,3.73e-10
6.45e-06,3.87e-10
6.47e-06,4.02e-10
6.49e-06,4.18e-10
6.51e-06,4.33e-10
6.53e-06,4.48e-10
6.54e-06,4.62e-10
