Ind_Ext,Force_Ext
-1.21e-05,-2.1e-12
-1.21e-05,3.35e-12
-1.21e-05,2.09e-12
-1.21e-05,2.97e-12
-1.21e-05,2.51e-12
-1.21e-05,3e-12
-1.21e-05,1.26e-12
-1.2e-05,3.43e-12
-1.2e-05,3.59e-12
-1.2e-05,2.12e-12
-1.2e-05,3.48e-12
-1.2e-05,3.16e-12
-1.2e-05,2.78e-12
-1.2e-05,2.9e-12
-1.2e-05,3.52e-12
-1.2e-05,4.61e-12
-1.2e-05,3.3e-12
-1.2e-05,3.88e-12
-1.19e-05,3.77e-12
-1.19e-05,3.7e-12
-1.19e-05,4.14e-12
-1.19e-05,4.4e-12
-1.19e-05,5.78e-12
-1.19e-05,4.54e-12
-1.19e-05,5.08e-12
-1.19e-05,4.59e-12
-1.19e-05,5.56e-12
-1.19e-05,5.19e-12
-1.19e-05,6.34e-12
-1.18e-05,5.68e-12
-1.18e-05,5.01e-12
-1.18e-05,5.52e-12
-1.18e-05,6.47e-12
-1.18e-05,5.79e-12
-1.18e-05,5.32e-12
-1.18e-05,5.7e-12
-1.18e-05,7.43e-12
-1.18e-05,6.44e-12
-1.18e-05,5.95e-12
-1.17e-05,5.96e-12
-1.17e-05,5.39e-12
-1.17e-05,6.08e-12
-1.17e-05,4.95e-12
-1.17e-05,5.22e-12
-1.17e-05,5.57e-12
-1.17e-05,5.43e-12
-1.17e-05,5.26e-12
-1.17e-05,5.01e-12
-1.17e-05,4.03e-12
-1.16e-05,5.43e-12
-1.16e-05,3.99e-12
-1.16e-05,4.2e-12
-1.16e-05,3.5e-12
-1.16e-05,3.71e-12
-1.16e-05,2.73e-12
-1.16e-05,2.82e-12
-1.16e-05,3e-12
-1.16e-05,1.78e-12
-1.16e-05,2.78e-12
-1.15e-05,4.97e-13
-1.15e-05,6.02e-14
-1.15e-05,8.59e-13
-1.15e-05,3.73e-13
-1.15e-05,-6.48e-13
-1.15e-05,-1.12e-12
-1.15e-05,-2e-12
-1.15e-05,-2.31e-12
-1.15e-05,-2.87e-12
-1.14e-05,-2.23e-12
-1.14e-05,-3.9e-12
-1.14e-05,-3.93e-12
-1.14e-05,-4.56e-12
-1.14e-05,-4.49e-12
-1.14e-05,-5.63e-12
-1.14e-05,-5.42e-12
-1.14e-05,-6.35e-12
-1.14e-05,-6.37e-12
-1.13e-05,-6.6e-12
-1.13e-05,-7.18e-12
-1.13e-05,-7.49e-12
-1.13e-05,-7.8e-12
-1.13e-05,-8.05e-12
-1.13e-05,-9.88e-12
-1.13e-05,-8.53e-12
-1.13e-05,-9.04e-12
-1.12e-05,-8.27e-12
-1.12e-05,-9.31e-12
-1.12e-05,-8.74e-12
-1.12e-05,-9.59e-12
-1.12e-05,-9.76e-12
-1.12e-05,-1.02e-11
-1.12e-05,-1.08e-11
-1.12e-05,-9.63e-12
-1.12e-05,-9.72e-12
-1.11e-05,-1.08e-11
-1.11e-05,-9.63e-12
-1.11e-05,-1.12e-11
-1.11e-05,-9.28e-12
-1.11e-05,-1.01e-11
-1.11e-05,-1.07e-11
-1.11e-05,-1.12e-11
-1.11e-05,-1.11e-11
-1.1e-05,-1.02e-11
-1.1e-05,-1.23e-11
-1.1e-05,-1.12e-11
-1.1e-05,-1.2e-11
-1.1e-05,-1.16e-11
-1.1e-05,-1.18e-11
-1.1e-05,-1.22e-11
-1.1e-05,-1.08e-11
-1.09e-05,-1.24e-11
-1.09e-05,-1.19e-11
-1.09e-05,-1.16e-11
-1.09e-05,-1.13e-11
-1.09e-05,-1.29e-11
-1.09e-05,-1.19e-11
-1.09e-05,-1.29e-11
-1.08e-05,-1.22e-11
-1.08e-05,-1.26e-11
-1.08e-05,-1.24e-11
-1.08e-05,-1.27e-11
-1.08e-05,-1.19e-11
-1.08e-05,-1.22e-11
-1.08e-05,-1.34e-11
-1.08e-05,-1.35e-11
-1.07e-05,-1.36e-11
-1.07e-05,-1.32e-11
-1.07e-05,-1.36e-11
-1.07e-05,-1.39e-11
-1.07e-05,-1.29e-11
-1.07e-05,-1.33e-11
-1.07e-05,-1.27e-11
-1.06e-05,-1.38e-11
-1.06e-05,-1.38e-11
-1.06e-05,-1.47e-11
-1.06e-05,-1.4e-11
-1.06e-05,-1.47e-11
-1.06e-05,-1.43e-11
-1.06e-05,-1.34e-11
-1.05e-05,-1.49e-11
-1.05e-05,-1.51e-11
-1.05e-05,-1.51e-11
-1.05e-05,-1.51e-11
-1.05e-05,-1.53e-11
-1.05e-05,-1.47e-11
-1.05e-05,-1.43e-11
-1.04e-05,-1.4e-11
-1.04e-05,-1.36e-11
-1.04e-05,-1.52e-11
-1.04e-05,-1.49e-11
-1.04e-05,-1.42e-11
-1.04e-05,-1.46e-11
-1.03e-05,-1.41e-11
-1.03e-05,-1.42e-11
-1.03e-05,-1.34e-11
-1.03e-05,-1.39e-11
-1.03e-05,-1.35e-11
-1.03e-05,-1.38e-11
-1.03e-05,-1.34e-11
-1.02e-05,-1.24e-11
-1.02e-05,-1.28e-11
-1.02e-05,-1.09e-11
-1.02e-05,-1.23e-11
-1.02e-05,-1.12e-11
-1.02e-05,-1.06e-11
-1.01e-05,-1.07e-11
-1.01e-05,-9.76e-12
-1.01e-05,-1.01e-11
-1.01e-05,-8.51e-12
-1.01e-05,-9.27e-12
-1.01e-05,-8.19e-12
-1e-05,-7.45e-12
-1e-05,-7.59e-12
-1e-05,-7.74e-12
-1e-05,-5.71e-12
-9.98e-06,-5.4e-12
-9.97e-06,-5.7e-12
-9.95e-06,-5.65e-12
-9.93e-06,-5.67e-12
-9.92e-06,-4.74e-12
-9.9e-06,-5.03e-12
-9.88e-06,-4.73e-12
-9.87e-06,-4.13e-12
-9.85e-06,-3.38e-12
-9.83e-06,-1.95e-12
-9.82e-06,-2.59e-12
-9.8e-06,-1.37e-12
-9.78e-06,-2.67e-12
-9.77e-06,-1.06e-12
-9.75e-06,-2.45e-12
-9.73e-06,-1.69e-12
-9.72e-06,-1.67e-12
-9.7e-06,-1.23e-13
-9.68e-06,-7.2e-13
-9.67e-06,5e-13
-9.65e-06,4.76e-13
-9.63e-06,1.62e-12
-9.61e-06,2e-12
-9.6e-06,2.71e-12
-9.58e-06,3.14e-12
-9.56e-06,4.03e-12
-9.54e-06,5.29e-12
-9.53e-06,3.88e-12
-9.51e-06,5.75e-12
-9.49e-06,6.21e-12
-9.47e-06,7.88e-12
-9.46e-06,7.22e-12
-9.44e-06,8.05e-12
-9.42e-06,8.65e-12
-9.4e-06,8.64e-12
-9.39e-06,9.67e-12
-9.37e-06,1.04e-11
-9.35e-06,1.29e-11
-9.33e-06,1.38e-11
-9.31e-06,1.44e-11
-9.3e-06,1.46e-11
-9.28e-06,1.48e-11
-9.26e-06,1.59e-11
-9.24e-06,1.73e-11
-9.22e-06,1.84e-11
-9.2e-06,1.77e-11
-9.19e-06,1.96e-11
-9.17e-06,1.96e-11
-9.15e-06,2.16e-11
-9.13e-06,2.31e-11
-9.11e-06,2.21e-11
-9.09e-06,2.39e-11
-9.08e-06,2.35e-11
-9.06e-06,2.55e-11
-9.04e-06,2.53e-11
-9.02e-06,2.76e-11
-9e-06,2.79e-11
-8.98e-06,2.74e-11
-8.96e-06,2.96e-11
-8.95e-06,2.94e-11
-8.93e-06,3.06e-11
-8.91e-06,3.02e-11
-8.89e-06,3.21e-11
-8.87e-06,3.19e-11
-8.85e-06,3.31e-11
-8.83e-06,3.47e-11
-8.81e-06,3.41e-11
-8.79e-06,3.57e-11
-8.77e-06,3.56e-11
-8.75e-06,3.73e-11
-8.74e-06,3.73e-11
-8.72e-06,3.87e-11
-8.7e-06,3.95e-11
-8.68e-06,4.06e-11
-8.66e-06,4.21e-11
-8.64e-06,4.26e-11
-8.62e-06,4.33e-11
-8.6e-06,4.26e-11
-8.58e-06,4.45e-11
-8.56e-06,4.55e-11
-8.54e-06,4.55e-11
-8.52e-06,4.69e-11
-8.5e-06,4.66e-11
-8.48e-06,4.75e-11
-8.46e-06,4.83e-11
-8.44e-06,5.01e-11
-8.42e-06,5.17e-11
-8.4e-06,5.29e-11
-8.38e-06,5.33e-11
-8.36e-06,5.17e-11
-8.35e-06,5.54e-11
-8.33e-06,5.53e-11
-8.31e-06,5.71e-11
-8.29e-06,5.71e-11
-8.27e-06,5.91e-11
-8.25e-06,5.92e-11
-8.23e-06,5.91e-11
-8.21e-06,6.18e-11
-8.19e-06,6.12e-11
-8.17e-06,6.36e-11
-8.15e-06,6.42e-11
-8.13e-06,6.49e-11
-8.11e-06,6.57e-11
-8.09e-06,6.72e-11
-8.06e-06,6.79e-11
-8.04e-06,6.84e-11
-8.02e-06,7e-11
-8e-06,7.05e-11
-7.98e-06,7.31e-11
-7.96e-06,7.28e-11
-7.94e-06,7.52e-11
-7.92e-06,7.55e-11
-7.9e-06,7.75e-11
-7.88e-06,7.83e-11
-7.86e-06,7.93e-11
-7.84e-06,8.18e-11
-7.82e-06,8.17e-11
-7.8e-06,8.53e-11
-7.78e-06,8.61e-11
-7.76e-06,8.67e-11
-7.74e-06,8.75e-11
-7.72e-06,8.89e-11
-7.7e-06,9.12e-11
-7.68e-06,9.17e-11
-7.66e-06,9.35e-11
-7.64e-06,9.53e-11
-7.62e-06,9.62e-11
-7.6e-06,9.75e-11
-7.58e-06,9.82e-11
-7.55e-06,1.01e-10
-7.53e-06,9.97e-11
-7.51e-06,1.03e-10
-7.49e-06,1.02e-10
-7.47e-06,1.06e-10
-7.45e-06,1.07e-10
-7.43e-06,1.08e-10
-7.41e-06,1.1e-10
-7.39e-06,1.1e-10
-7.37e-06,1.13e-10
-7.35e-06,1.13e-10
-7.33e-06,1.15e-10
-7.31e-06,1.16e-10
-7.28e-06,1.16e-10
-7.26e-06,1.19e-10
-7.24e-06,1.19e-10
-7.22e-06,1.22e-10
-7.2e-06,1.23e-10
-7.18e-06,1.25e-10
-7.16e-06,1.26e-10
-7.14e-06,1.29e-10
-7.12e-06,1.3e-10
-7.1e-06,1.31e-10
-7.07e-06,1.33e-10
-7.05e-06,1.34e-10
-7.03e-06,1.36e-10
-7.01e-06,1.36e-10
-6.99e-06,1.39e-10
-6.97e-06,1.41e-10
-6.95e-06,1.42e-10
-6.93e-06,1.45e-10
-6.91e-06,1.46e-10
-6.88e-06,1.48e-10
-6.86e-06,1.51e-10
