Ind_Ext,Force_Ext
-1.14e-05,3.24e-12
-1.13e-05,4.18e-12
-1.13e-05,4.77e-12
-1.13e-05,5.03e-12
-1.13e-05,4.47e-12
-1.13e-05,4.99e-12
-1.13e-05,5.12e-12
-1.13e-05,5.95e-12
-1.13e-05,6.61e-12
-1.13e-05,6.79e-12
-1.13e-05,7.2e-12
-1.13e-05,7.5e-12
-1.12e-05,7.78e-12
-1.12e-05,7.56e-12
-1.12e-05,7.51e-12
-1.12e-05,7.64e-12
-1.12e-05,7.87e-12
-1.12e-05,7.82e-12
-1.12e-05,7.9e-12
-1.12e-05,8.17e-12
-1.12e-05,8.08e-12
-1.12e-05,8.62e-12
-1.11e-05,8.6e-12
-1.11e-05,9.77e-12
-1.11e-05,8.8e-12
-1.11e-05,8.75e-12
-1.11e-05,9.2e-12
-1.11e-05,9.32e-12
-1.11e-05,9.26e-12
-1.11e-05,8.76e-12
-1.11e-05,8.46e-12
-1.11e-05,8.91e-12
-1.1e-05,7.87e-12
-1.1e-05,7.75e-12
-1.1e-05,8.42e-12
-1.1e-05,8.56e-12
-1.1e-05,7.72e-12
-1.1e-05,8.76e-12
-1.1e-05,8.8e-12
-1.1e-05,9.37e-12
-1.1e-05,9.07e-12
-1.09e-05,8.42e-12
-1.09e-05,8.34e-12
-1.09e-05,8.47e-12
-1.09e-05,8.75e-12
-1.09e-05,9.43e-12
-1.09e-05,9.58e-12
-1.09e-05,9.4e-12
-1.09e-05,9.95e-12
-1.08e-05,1.01e-11
-1.08e-05,9.9e-12
-1.08e-05,9.89e-12
-1.08e-05,1.02e-11
-1.08e-05,1.07e-11
-1.08e-05,1.03e-11
-1.08e-05,1.15e-11
-1.08e-05,1.12e-11
-1.08e-05,1.17e-11
-1.07e-05,1.15e-11
-1.07e-05,1.18e-11
-1.07e-05,1.21e-11
-1.07e-05,1.18e-11
-1.07e-05,1.22e-11
-1.07e-05,1.19e-11
-1.07e-05,1.22e-11
-1.06e-05,1.29e-11
-1.06e-05,1.23e-11
-1.06e-05,1.35e-11
-1.06e-05,1.25e-11
-1.06e-05,1.34e-11
-1.06e-05,1.38e-11
-1.06e-05,1.44e-11
-1.06e-05,1.42e-11
-1.05e-05,1.37e-11
-1.05e-05,1.4e-11
-1.05e-05,1.33e-11
-1.05e-05,1.45e-11
-1.05e-05,1.31e-11
-1.05e-05,1.32e-11
-1.05e-05,1.34e-11
-1.05e-05,1.48e-11
-1.04e-05,1.43e-11
-1.04e-05,1.5e-11
-1.04e-05,1.52e-11
-1.04e-05,1.48e-11
-1.04e-05,1.52e-11
-1.04e-05,1.52e-11
-1.04e-05,1.59e-11
-1.03e-05,1.67e-11
-1.03e-05,1.58e-11
-1.03e-05,1.71e-11
-1.03e-05,1.61e-11
-1.03e-05,1.57e-11
-1.03e-05,1.6e-11
-1.03e-05,1.63e-11
-1.02e-05,1.64e-11
-1.02e-05,1.63e-11
-1.02e-05,1.6e-11
-1.02e-05,1.59e-11
-1.02e-05,1.64e-11
-1.02e-05,1.68e-11
-1.02e-05,1.59e-11
-1.01e-05,1.65e-11
-1.01e-05,1.71e-11
-1.01e-05,1.76e-11
-1.01e-05,1.73e-11
-1.01e-05,1.73e-11
-1.01e-05,1.63e-11
-1.01e-05,1.69e-11
-1e-05,1.68e-11
-1e-05,1.68e-11
-1e-05,1.7e-11
-9.99e-06,1.58e-11
-9.97e-06,1.59e-11
-9.96e-06,1.6e-11
-9.94e-06,1.65e-11
-9.93e-06,1.57e-11
-9.91e-06,1.57e-11
-9.9e-06,1.5e-11
-9.88e-06,1.5e-11
-9.87e-06,1.56e-11
-9.85e-06,1.54e-11
-9.83e-06,1.56e-11
-9.82e-06,1.47e-11
-9.8e-06,1.47e-11
-9.79e-06,1.4e-11
-9.77e-06,1.53e-11
-9.75e-06,1.37e-11
-9.74e-06,1.34e-11
-9.72e-06,1.4e-11
-9.71e-06,1.27e-11
-9.69e-06,1.27e-11
-9.67e-06,1.27e-11
-9.66e-06,1.37e-11
-9.64e-06,1.3e-11
-9.62e-06,1.27e-11
-9.61e-06,1.35e-11
-9.59e-06,1.25e-11
-9.57e-06,1.18e-11
-9.56e-06,1.19e-11
-9.54e-06,1.13e-11
-9.52e-06,9.93e-12
-9.51e-06,9.71e-12
-9.49e-06,9.79e-12
-9.47e-06,9.64e-12
-9.46e-06,9.55e-12
-9.44e-06,7.9e-12
-9.42e-06,9.66e-12
-9.41e-06,7.91e-12
-9.39e-06,7.88e-12
-9.37e-06,6.88e-12
-9.35e-06,6.16e-12
-9.34e-06,6.16e-12
-9.32e-06,5.65e-12
-9.3e-06,6.89e-12
-9.29e-06,5.74e-12
-9.27e-06,5.55e-12
-9.25e-06,5.37e-12
-9.23e-06,4.48e-12
-9.22e-06,3.46e-12
-9.2e-06,3.02e-12
-9.18e-06,3.79e-12
-9.16e-06,3.37e-12
-9.15e-06,3.21e-12
-9.13e-06,2.94e-12
-9.11e-06,2.24e-12
-9.09e-06,2.47e-12
-9.07e-06,2.2e-12
-9.06e-06,2.3e-12
-9.04e-06,1.39e-12
-9.02e-06,1.42e-12
-9e-06,3.94e-13
-8.98e-06,2.93e-13
-8.97e-06,-2.55e-14
-8.95e-06,-7.38e-13
-8.93e-06,-7.83e-13
-8.91e-06,-6.68e-13
-8.89e-06,-1.07e-12
-8.88e-06,-1.64e-12
-8.86e-06,-2.31e-12
-8.84e-06,-2.08e-12
-8.82e-06,-1.93e-12
-8.8e-06,-1.88e-12
-8.78e-06,-2.7e-12
-8.76e-06,-3.85e-12
-8.75e-06,-4.18e-12
-8.73e-06,-4.27e-12
-8.71e-06,-5.71e-12
-8.69e-06,-5.96e-12
-8.67e-06,-6.21e-12
-8.65e-06,-6.55e-12
-8.63e-06,-6.93e-12
-8.61e-06,-7.45e-12
-8.6e-06,-7.81e-12
-8.58e-06,-8.26e-12
