Ind_Ext,Force_Ext
-5.94e-06,2.12e-09
-5.92e-06,2.15e-09
-5.9e-06,2.19e-09
-5.88e-06,2.23e-09
-5.86e-06,2.27e-09
-5.84e-06,2.3e-09
-5.82e-06,2.34e-09
-5.8e-06,2.38e-09
-5.78e-06,2.41e-09
-5.76e-06,2.45e-09
-5.74e-06,2.49e-09
-5.72e-06,2.53e-09
-5.7e-06,2.57e-09
-5.68e-06,2.62e-09
-5.66e-06,2.66e-09
-5.64e-06,2.7e-09
-5.62e-06,2.75e-09
-5.6e-06,2.79e-09
-5.58e-06,2.82e-09
-5.55e-06,2.85e-09
-5.53e-06,2.88e-09
-5.51e-06,2.91e-09
-5.49e-06,2.96e-09
-5.47e-06,3e-09
-5.45e-06,3.05e-09
-5.43e-06,3.1e-09
-5.41e-06,3.15e-09
-5.39e-06,3.2e-09
-5.37e-06,3.25e-09
-5.35e-06,3.3e-09
-5.33e-06,3.35e-09
-5.31e-06,3.4e-09
-5.29e-06,3.45e-09
-5.27e-06,3.5e-09
-5.25e-06,3.54e-09
-5.23e-06,3.59e-09
-5.21e-06,3.64e-09
-5.19e-06,3.69e-09
-5.17e-06,3.74e-09
-5.15e-06,3.79e-09
-5.13e-06,3.84e-09
-5.11e-06,3.89e-09
-5.09e-06,3.94e-09
-5.07e-06,3.99e-09
